c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5,US_ex
0.2600846748,0.3242350049,0.2416367436,0.218434641,0.154904274,0.1742486361,1.4088945644
0.3071529858,0.2600846748,0.3242350049,0.2416367436,0.218434641,0.154904274,1.4097486132
0.3409074419,0.3071529858,0.2600846748,0.3242350049,0.2416367436,0.218434641,1.4106052957
0.3762113239,0.3409074419,0.3071529858,0.2600846748,0.3242350049,0.2416367436,1.4114557238
0.4108563498,0.3762113239,0.3409074419,0.3071529858,0.2600846748,0.3242350049,1.4121684065
0.2770685432,0.4108563498,0.3762113239,0.3409074419,0.3071529858,0.2600846748,1.4128718415
0.3218469563,0.2770685432,0.4108563498,0.3762113239,0.3409074419,0.3071529858,1.4135497587
0.373596286,0.3218469563,0.2770685432,0.4108563498,0.3762113239,0.3409074419,1.4142616602
0.4851654684,0.373596286,0.3218469563,0.2770685432,0.4108563498,0.3762113239,1.4150840095
0.4583443621,0.4851654684,0.373596286,0.3218469563,0.2770685432,0.4108563498,1.4159876876
0.3427819657,0.4583443621,0.4851654684,0.373596286,0.3218469563,0.2770685432,1.4169484778
0.2586915241,0.3427819657,0.4583443621,0.4851654684,0.373596286,0.3218469563,1.4179609657
0.2694009259,0.2586915241,0.3427819657,0.4583443621,0.4851654684,0.373596286,1.4190241258
0.2805233182,0.2694009259,0.2586915241,0.3427819657,0.4583443621,0.4851654684,1.4201612195
0.4704262082,0.2805233182,0.2694009259,0.2586915241,0.3427819657,0.4583443621,1.4213144323
0.2806250386,0.4704262082,0.2805233182,0.2694009259,0.2586915241,0.3427819657,1.4225148125
0.3363072575,0.2806250386,0.4704262082,0.2805233182,0.2694009259,0.2586915241,1.4237416913
0.3922247012,0.3363072575,0.2806250386,0.4704262082,0.2805233182,0.2694009259,1.4249778931
0.5128857957,0.3922247012,0.3363072575,0.2806250386,0.4704262082,0.2805233182,1.4261977686
0.5101143521,0.5128857957,0.3922247012,0.3363072575,0.2806250386,0.4704262082,1.4274769282
0.6081713921,0.5101143521,0.5128857957,0.3922247012,0.3363072575,0.2806250386,1.4289011181
0.5624296086,0.6081713921,0.5101143521,0.5128857957,0.3922247012,0.3363072575,1.4304526033
0.3882921,0.5624296086,0.6081713921,0.5101143521,0.5128857957,0.3922247012,1.432066921
0.5047319873,0.3882921,0.5624296086,0.6081713921,0.5101143521,0.5128857957,1.4337163224
0.4905898062,0.5047319873,0.3882921,0.5624296086,0.6081713921,0.5101143521,1.4353783888
0.4128658895,0.4905898062,0.5047319873,0.3882921,0.5624296086,0.6081713921,1.4370341908
0.3615165378,0.4128658895,0.4905898062,0.5047319873,0.3882921,0.5624296086,1.4386029945
0.273121935,0.3615165378,0.4128658895,0.4905898062,0.5047319873,0.3882921,1.4401563729
0.2928657804,0.273121935,0.3615165378,0.4128658895,0.4905898062,0.5047319873,1.4416515989
0.3158456039,0.2928657804,0.273121935,0.3615165378,0.4128658895,0.4905898062,1.4430975793
0.280321579,0.3158456039,0.2928657804,0.273121935,0.3615165378,0.4128658895,1.4444895405
0.2863875237,0.280321579,0.3158456039,0.2928657804,0.273121935,0.3615165378,1.445823709
0.3012417682,0.2863875237,0.280321579,0.3158456039,0.2928657804,0.273121935,1.4471039741
0.2331753837,0.3012417682,0.2863875237,0.280321579,0.3158456039,0.2928657804,1.4484546073
0.343974491,0.2331753837,0.3012417682,0.2863875237,0.280321579,0.3158456039,1.4498901573
0.3472021014,0.343974491,0.2331753837,0.3012417682,0.2863875237,0.280321579,1.4513808302
0.3902328056,0.3472021014,0.343974491,0.2331753837,0.3012417682,0.2863875237,1.4528974442
0.3689923466,0.3902328056,0.3472021014,0.343974491,0.2331753837,0.3012417682,1.454420588
0.2824793862,0.3689923466,0.3902328056,0.3472021014,0.343974491,0.2331753837,1.455933681
0.2453363745,0.2824793862,0.3689923466,0.3902328056,0.3472021014,0.343974491,1.4574604451
0.3914969673,0.2453363745,0.2824793862,0.3689923466,0.3902328056,0.3472021014,1.4589387677
0.2997645516,0.3914969673,0.2453363745,0.2824793862,0.3689923466,0.3902328056,1.4602973801
0.3960586991,0.2997645516,0.3914969673,0.2453363745,0.2824793862,0.3689923466,1.4615607915
0.2630387442,0.3960586991,0.2997645516,0.3914969673,0.2453363745,0.2824793862,1.4626573733
0.3936353953,0.2630387442,0.3960586991,0.2997645516,0.3914969673,0.2453363745,1.4636075315
0.5354260742,0.3936353953,0.2630387442,0.3960586991,0.2997645516,0.3914969673,1.4644294314
0.4552392039,0.5354260742,0.3936353953,0.2630387442,0.3960586991,0.2997645516,1.4651083518
0.3309462434,0.4552392039,0.5354260742,0.3936353953,0.2630387442,0.3960586991,1.4657658934
0.2841351834,0.3309462434,0.4552392039,0.5354260742,0.3936353953,0.2630387442,1.4663071541
0.3670015139,0.2841351834,0.3309462434,0.4552392039,0.5354260742,0.3936353953,1.4667205644
0.3992064616,0.3670015139,0.2841351834,0.3309462434,0.4552392039,0.5354260742,1.4670523741
0.3969823327,0.3992064616,0.3670015139,0.2841351834,0.3309462434,0.4552392039,1.4673147065
0.4146935536,0.3969823327,0.3992064616,0.3670015139,0.2841351834,0.3309462434,1.4675179436
0.4302101803,0.4146935536,0.3969823327,0.3992064616,0.3670015139,0.2841351834,1.4677215025
0.4451525483,0.4302101803,0.4146935536,0.3969823327,0.3992064616,0.3670015139,1.4679111444
0.2851095839,0.4451525483,0.4302101803,0.4146935536,0.3969823327,0.3992064616,1.4680874511
0.2759060791,0.2851095839,0.4451525483,0.4302101803,0.4146935536,0.3969823327,1.4681403032
0.4862079383,0.2759060791,0.2851095839,0.4451525483,0.4302101803,0.4146935536,1.467932576
0.4754821589,0.4862079383,0.2759060791,0.2851095839,0.4451525483,0.4302101803,1.4675158891
0.437967921,0.4754821589,0.4862079383,0.2759060791,0.2851095839,0.4451525483,1.4669344278
0.3498909001,0.437967921,0.4754821589,0.4862079383,0.2759060791,0.2851095839,1.4661603841
0.2814670689,0.3498909001,0.437967921,0.4754821589,0.4862079383,0.2759060791,1.4652616101
0.3205387179,0.2814670689,0.3498909001,0.437967921,0.4754821589,0.4862079383,1.4642222293
0.3171860263,0.3205387179,0.2814670689,0.3498909001,0.437967921,0.4754821589,1.4630890672
0.3809586844,0.3171860263,0.3205387179,0.2814670689,0.3498909001,0.437967921,1.4618996206
0.2574233546,0.3809586844,0.3171860263,0.3205387179,0.2814670689,0.3498909001,1.4606766686
0.2970953932,0.2574233546,0.3809586844,0.3171860263,0.3205387179,0.2814670689,1.4594392696
0.369855267,0.2970953932,0.2574233546,0.3809586844,0.3171860263,0.3205387179,1.4582513319
0.2240021345,0.369855267,0.2970953932,0.2574233546,0.3809586844,0.3171860263,1.4571152136
0.182388597,0.2240021345,0.369855267,0.2970953932,0.2574233546,0.3809586844,1.4561244208
0.2012247826,0.182388597,0.2240021345,0.369855267,0.2970953932,0.2574233546,1.4553621937
0.1872038477,0.2012247826,0.182388597,0.2240021345,0.369855267,0.2970953932,1.454908337
0.2378021988,0.1872038477,0.2012247826,0.182388597,0.2240021345,0.369855267,1.4547087373
0.1554683862,0.2378021988,0.1872038477,0.2012247826,0.182388597,0.2240021345,1.4547170291
0.179603383,0.1554683862,0.2378021988,0.1872038477,0.2012247826,0.182388597,1.4547794378
0.289647405,0.179603383,0.1554683862,0.2378021988,0.1872038477,0.2012247826,1.4548850586
0.2253458299,0.289647405,0.179603383,0.1554683862,0.2378021988,0.1872038477,1.4551586027
0.2273580744,0.2253458299,0.289647405,0.179603383,0.1554683862,0.2378021988,1.4555634842
0.2511670019,0.2273580744,0.2253458299,0.289647405,0.179603383,0.1554683862,1.4561201981
0.2529649527,0.2511670019,0.2273580744,0.2253458299,0.289647405,0.179603383,1.4567943922
0.2837961218,0.2529649527,0.2511670019,0.2273580744,0.2253458299,0.289647405,1.4575573694
0.1422331162,0.2837961218,0.2529649527,0.2511670019,0.2273580744,0.2253458299,1.4582835596
0.207502488,0.1422331162,0.2837961218,0.2529649527,0.2511670019,0.2273580744,1.4590058805
0.290748735,0.207502488,0.1422331162,0.2837961218,0.2529649527,0.2511670019,1.4596638945
0.2754321439,0.290748735,0.207502488,0.1422331162,0.2837961218,0.2529649527,1.4603397294
0.2925922099,0.2754321439,0.290748735,0.207502488,0.1422331162,0.2837961218,1.4610700818
0.2151354269,0.2925922099,0.2754321439,0.290748735,0.207502488,0.1422331162,1.4618371988
0.1941798455,0.2151354269,0.2925922099,0.2754321439,0.290748735,0.207502488,1.4626266578
0.223781858,0.1941798455,0.2151354269,0.2925922099,0.2754321439,0.290748735,1.4635150344
0.2694217165,0.223781858,0.1941798455,0.2151354269,0.2925922099,0.2754321439,1.4644407076
0.2873935838,0.2694217165,0.223781858,0.1941798455,0.2151354269,0.2925922099,1.4651893745
0.3336871921,0.2873935838,0.2694217165,0.223781858,0.1941798455,0.2151354269,1.4658341997
0.2778863258,0.3336871921,0.2873935838,0.2694217165,0.223781858,0.1941798455,1.466314339
0.322998771,0.2778863258,0.3336871921,0.2873935838,0.2694217165,0.223781858,1.4666560301
0.4073100367,0.322998771,0.2778863258,0.3336871921,0.2873935838,0.2694217165,1.4668823526
0.3411182599,0.4073100367,0.322998771,0.2778863258,0.3336871921,0.2873935838,1.4670126175
0.3078482228,0.3411182599,0.4073100367,0.322998771,0.2778863258,0.3336871921,1.4670569219
0.2373916808,0.3078482228,0.3411182599,0.4073100367,0.322998771,0.2778863258,1.4669960403
0.3196987658,0.2373916808,0.3078482228,0.3411182599,0.4073100367,0.322998771,1.4670134977
0.2634158805,0.3196987658,0.2373916808,0.3078482228,0.3411182599,0.4073100367,1.4670305152
0.2850601962,0.2634158805,0.3196987658,0.2373916808,0.3078482228,0.3411182599,1.4670470927
0.1958075899,0.2850601962,0.2634158805,0.3196987658,0.2373916808,0.3078482228,1.4670629369
0.1641587462,0.1958075899,0.2850601962,0.2634158805,0.3196987658,0.2373916808,1.467193658
0.202650528,0.1641587462,0.1958075899,0.2850601962,0.2634158805,0.3196987658,1.4673943838
0.2327157392,0.202650528,0.1641587462,0.1958075899,0.2850601962,0.2634158805,1.4676647028
0.2774812959,0.2327157392,0.202650528,0.1641587462,0.1958075899,0.2850601962,1.4680470792
0.234132288,0.2774812959,0.2327157392,0.202650528,0.1641587462,0.1958075899,1.4685264749
0.250848992,0.234132288,0.2774812959,0.2327157392,0.202650528,0.1641587462,1.4690799199
0.1967385779,0.250848992,0.234132288,0.2774812959,0.2327157392,0.202650528,1.4696875101
0.1682541906,0.1967385779,0.250848992,0.234132288,0.2774812959,0.2327157392,1.4703146125
0.2187154151,0.1682541906,0.1967385779,0.250848992,0.234132288,0.2774812959,1.4707572438
0.2463786283,0.2187154151,0.1682541906,0.1967385779,0.250848992,0.234132288,1.4710553965
0.2715798036,0.2463786283,0.2187154151,0.1682541906,0.1967385779,0.250848992,1.4710796691
0.3057947198,0.2715798036,0.2463786283,0.2187154151,0.1682541906,0.1967385779,1.4708919713
0.2999135173,0.3057947198,0.2715798036,0.2463786283,0.2187154151,0.1682541906,1.4705347351
0.2532253194,0.2999135173,0.3057947198,0.2715798036,0.2463786283,0.2187154151,1.4700438055
0.2101153592,0.2532253194,0.2999135173,0.3057947198,0.2715798036,0.2463786283,1.4694506155
0.282616096,0.2101153592,0.2532253194,0.2999135173,0.3057947198,0.2715798036,1.4688675063
0.2853584559,0.282616096,0.2101153592,0.2532253194,0.2999135173,0.3057947198,1.4682750847
0.2584190418,0.2853584559,0.282616096,0.2101153592,0.2532253194,0.2999135173,1.4677476282
0.228794265,0.2584190418,0.2853584559,0.282616096,0.2101153592,0.2532253194,1.4673172009
0.3524823476,0.228794265,0.2584190418,0.2853584559,0.282616096,0.2101153592,1.4669693413
0.4833897499,0.3524823476,0.228794265,0.2584190418,0.2853584559,0.282616096,1.4666919636
0.4659887315,0.4833897499,0.3524823476,0.228794265,0.2584190418,0.2853584559,1.4664744693
0.4165775941,0.4659887315,0.4833897499,0.3524823476,0.228794265,0.2584190418,1.4663751923
0.2900832064,0.4165775941,0.4659887315,0.4833897499,0.3524823476,0.228794265,1.4662942507
0.2285469716,0.2900832064,0.4165775941,0.4659887315,0.4833897499,0.3524823476,1.4663778318
0.216692195,0.2285469716,0.2900832064,0.4165775941,0.4659887315,0.4833897499,1.4666058713
0.1781225411,0.216692195,0.2285469716,0.2900832064,0.4165775941,0.4659887315,1.4669488038
0.1956107329,0.1781225411,0.216692195,0.2285469716,0.2900832064,0.4165775941,1.4673813241
0.2677684828,0.1956107329,0.1781225411,0.216692195,0.2285469716,0.2900832064,1.467879291
0.2967429863,0.2677684828,0.1956107329,0.1781225411,0.216692195,0.2285469716,1.4684915244
0.1894479725,0.2967429863,0.2677684828,0.1956107329,0.1781225411,0.216692195,1.46942828
0.1912204189,0.1894479725,0.2967429863,0.2677684828,0.1956107329,0.1781225411,1.4706579711
0.2697401758,0.1912204189,0.1894479725,0.2967429863,0.2677684828,0.1956107329,1.4721278925
0.230959095,0.2697401758,0.1912204189,0.1894479725,0.2967429863,0.2677684828,1.4737784836
0.2237270534,0.230959095,0.2697401758,0.1912204189,0.1894479725,0.2967429863,1.4755598838
0.1547013689,0.2237270534,0.230959095,0.2697401758,0.1912204189,0.1894479725,1.4774376947
0.2304922058,0.1547013689,0.2237270534,0.230959095,0.2697401758,0.1912204189,1.4793903837
0.2126993539,0.2304922058,0.1547013689,0.2237270534,0.230959095,0.2697401758,1.4814548327
0.2342826148,0.2126993539,0.2304922058,0.1547013689,0.2237270534,0.230959095,1.4836616202
0.2384672326,0.2342826148,0.2126993539,0.2304922058,0.1547013689,0.2237270534,1.4859404924
0.3374047361,0.2384672326,0.2342826148,0.2126993539,0.2304922058,0.1547013689,1.488255755
0.3587897792,0.3374047361,0.2384672326,0.2342826148,0.2126993539,0.2304922058,1.4905782024
0.2286627708,0.3587897792,0.3374047361,0.2384672326,0.2342826148,0.2126993539,1.4929187553
0.2252569868,0.2286627708,0.3587897792,0.3374047361,0.2384672326,0.2342826148,1.4952124444
0.2116211213,0.2252569868,0.2286627708,0.3587897792,0.3374047361,0.2384672326,1.4976068489
0.203176269,0.2116211213,0.2252569868,0.2286627708,0.3587897792,0.3374047361,1.500146095
0.2346742293,0.203176269,0.2116211213,0.2252569868,0.2286627708,0.3587897792,1.5027976936
0.2514337808,0.2346742293,0.203176269,0.2116211213,0.2252569868,0.2286627708,1.5055149513
0.186939463,0.2514337808,0.2346742293,0.203176269,0.2116211213,0.2252569868,1.508259595
0.1510696254,0.186939463,0.2514337808,0.2346742293,0.203176269,0.2116211213,1.5111550618
0.2098618709,0.1510696254,0.186939463,0.2514337808,0.2346742293,0.203176269,1.5141634375
0.1948069205,0.2098618709,0.1510696254,0.186939463,0.2514337808,0.2346742293,1.5170976974
0.2328646163,0.1948069205,0.2098618709,0.1510696254,0.186939463,0.2514337808,1.5197231802
0.1891765962,0.2328646163,0.1948069205,0.2098618709,0.1510696254,0.186939463,1.5221012781
0.2938606937,0.1891765962,0.2328646163,0.1948069205,0.2098618709,0.1510696254,1.5242548992
0.1678668767,0.2938606937,0.1891765962,0.2328646163,0.1948069205,0.2098618709,1.5262047528
0.2645622155,0.1678668767,0.2938606937,0.1891765962,0.2328646163,0.1948069205,1.5279176572
0.172930266,0.2645622155,0.1678668767,0.2938606937,0.1891765962,0.2328646163,1.5296193292
0.1692850719,0.172930266,0.2645622155,0.1678668767,0.2938606937,0.1891765962,1.5314575056
0.1852790785,0.1692850719,0.172930266,0.2645622155,0.1678668767,0.2938606937,1.5334245466
0.2148852587,0.1852790785,0.1692850719,0.172930266,0.2645622155,0.1678668767,1.5354391019
0.2244886337,0.2148852587,0.1852790785,0.1692850719,0.172930266,0.2645622155,1.5374727547
0.1870124596,0.2244886337,0.2148852587,0.1852790785,0.1692850719,0.172930266,1.5395018653
0.2382864616,0.1870124596,0.2244886337,0.2148852587,0.1852790785,0.1692850719,1.5415526149
0.2614893282,0.2382864616,0.1870124596,0.2244886337,0.2148852587,0.1852790785,1.5434140835
0.204137889,0.2614893282,0.2382864616,0.1870124596,0.2244886337,0.2148852587,1.5451065927
0.3587922057,0.204137889,0.2614893282,0.2382864616,0.1870124596,0.2244886337,1.5466934589
0.4454926533,0.3587922057,0.204137889,0.2614893282,0.2382864616,0.1870124596,1.5482460352
0.2736047284,0.4454926533,0.3587922057,0.204137889,0.2614893282,0.2382864616,1.5497553814
0.2309685654,0.2736047284,0.4454926533,0.3587922057,0.204137889,0.2614893282,1.551215008
0.1629303801,0.2309685654,0.2736047284,0.4454926533,0.3587922057,0.204137889,1.552598067
0.2462357048,0.1629303801,0.2309685654,0.2736047284,0.4454926533,0.3587922057,1.5538973587
0.2085123961,0.2462357048,0.1629303801,0.2309685654,0.2736047284,0.4454926533,1.5552134452
0.2149003609,0.2085123961,0.2462357048,0.1629303801,0.2309685654,0.2736047284,1.5564713437
0.2303612441,0.2149003609,0.2085123961,0.2462357048,0.1629303801,0.2309685654,1.5577206017
0.2659325258,0.2303612441,0.2149003609,0.2085123961,0.2462357048,0.1629303801,1.558950596
0.3127560758,0.2659325258,0.2303612441,0.2149003609,0.2085123961,0.2462357048,1.5601530103
0.2924536691,0.3127560758,0.2659325258,0.2303612441,0.2149003609,0.2085123961,1.5613516681
0.2791252121,0.2924536691,0.3127560758,0.2659325258,0.2303612441,0.2149003609,1.5625096834
0.4295430208,0.2791252121,0.2924536691,0.3127560758,0.2659325258,0.2303612441,1.5637975656
0.3055427595,0.4295430208,0.2791252121,0.2924536691,0.3127560758,0.2659325258,1.5651251675
0.2436219374,0.3055427595,0.4295430208,0.2791252121,0.2924536691,0.3127560758,1.5662919334
0.310199796,0.2436219374,0.3055427595,0.4295430208,0.2791252121,0.2924536691,1.5673164667
0.2756759639,0.310199796,0.2436219374,0.3055427595,0.4295430208,0.2791252121,1.5682157373
0.2655134404,0.2756759639,0.310199796,0.2436219374,0.3055427595,0.4295430208,1.5691420421
0.3518629658,0.2655134404,0.2756759639,0.310199796,0.2436219374,0.3055427595,1.5702084795
0.2516859541,0.3518629658,0.2655134404,0.2756759639,0.310199796,0.2436219374,1.571267471
0.2368194131,0.2516859541,0.3518629658,0.2655134404,0.2756759639,0.310199796,1.5720811267
0.2636633142,0.2368194131,0.2516859541,0.3518629658,0.2655134404,0.2756759639,1.5726534684
0.1908229446,0.2636633142,0.2368194131,0.2516859541,0.3518629658,0.2655134404,1.5730243438
0.2878029662,0.1908229446,0.2636633142,0.2368194131,0.2516859541,0.3518629658,1.573228221
0.2164469033,0.2878029662,0.1908229446,0.2636633142,0.2368194131,0.2516859541,1.5733089297
0.2719989539,0.2164469033,0.2878029662,0.1908229446,0.2636633142,0.2368194131,1.5732445826
0.1589775646,0.2719989539,0.2164469033,0.2878029662,0.1908229446,0.2636633142,1.5730271753
0.2616943752,0.1589775646,0.2719989539,0.2164469033,0.2878029662,0.1908229446,1.5725765675
0.2326209887,0.2616943752,0.1589775646,0.2719989539,0.2164469033,0.2878029662,1.5719141806
0.2052577384,0.2326209887,0.2616943752,0.1589775646,0.2719989539,0.2164469033,1.5710870998
0.2615082896,0.2052577384,0.2326209887,0.2616943752,0.1589775646,0.2719989539,1.5701353094
0.2458697631,0.2615082896,0.2052577384,0.2326209887,0.2616943752,0.1589775646,1.5691531831
0.24342399,0.2458697631,0.2615082896,0.2052577384,0.2326209887,0.2616943752,1.5682138554
0.2383542605,0.24342399,0.2458697631,0.2615082896,0.2052577384,0.2326209887,1.5671384296
0.2499942607,0.2383542605,0.24342399,0.2458697631,0.2615082896,0.2052577384,1.5660032924
0.321915298,0.2499942607,0.2383542605,0.24342399,0.2458697631,0.2615082896,1.5648702293
0.292657995,0.321915298,0.2499942607,0.2383542605,0.24342399,0.2458697631,1.5637501833
0.196620985,0.292657995,0.321915298,0.2499942607,0.2383542605,0.24342399,1.5626518783
0.1423182762,0.196620985,0.292657995,0.321915298,0.2499942607,0.2383542605,1.5616720903
0.2068121512,0.1423182762,0.196620985,0.292657995,0.321915298,0.2499942607,1.5607709533
0.2468125117,0.2068121512,0.1423182762,0.196620985,0.292657995,0.321915298,1.55990013
0.4142854928,0.2468125117,0.2068121512,0.1423182762,0.196620985,0.292657995,1.5590877896
0.2659815316,0.4142854928,0.2468125117,0.2068121512,0.1423182762,0.196620985,1.5584301492
0.1972961919,0.2659815316,0.4142854928,0.2468125117,0.2068121512,0.1423182762,1.5579044236
0.2424384064,0.1972961919,0.2659815316,0.4142854928,0.2468125117,0.2068121512,1.5574906991
0.1925486097,0.2424384064,0.1972961919,0.2659815316,0.4142854928,0.2468125117,1.5570965481
