c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5
0.3992064616,0.3670015139,0.2841351834,0.3309462434,0.4552392039,0.5354260742
0.3969823327,0.3992064616,0.3670015139,0.2841351834,0.3309462434,0.4552392039
0.4146935536,0.3969823327,0.3992064616,0.3670015139,0.2841351834,0.3309462434
0.4302101803,0.4146935536,0.3969823327,0.3992064616,0.3670015139,0.2841351834
0.4451525483,0.4302101803,0.4146935536,0.3969823327,0.3992064616,0.3670015139
0.2851095839,0.4451525483,0.4302101803,0.4146935536,0.3969823327,0.3992064616
0.2759060791,0.2851095839,0.4451525483,0.4302101803,0.4146935536,0.3969823327
0.4862079383,0.2759060791,0.2851095839,0.4451525483,0.4302101803,0.4146935536
0.4754821589,0.4862079383,0.2759060791,0.2851095839,0.4451525483,0.4302101803
0.437967921,0.4754821589,0.4862079383,0.2759060791,0.2851095839,0.4451525483
0.3498909001,0.437967921,0.4754821589,0.4862079383,0.2759060791,0.2851095839
0.2814670689,0.3498909001,0.437967921,0.4754821589,0.4862079383,0.2759060791
0.3205387179,0.2814670689,0.3498909001,0.437967921,0.4754821589,0.4862079383
0.3171860263,0.3205387179,0.2814670689,0.3498909001,0.437967921,0.4754821589
0.3809586844,0.3171860263,0.3205387179,0.2814670689,0.3498909001,0.437967921
0.2574233546,0.3809586844,0.3171860263,0.3205387179,0.2814670689,0.3498909001
0.2970953932,0.2574233546,0.3809586844,0.3171860263,0.3205387179,0.2814670689
0.369855267,0.2970953932,0.2574233546,0.3809586844,0.3171860263,0.3205387179
0.2240021345,0.369855267,0.2970953932,0.2574233546,0.3809586844,0.3171860263
0.182388597,0.2240021345,0.369855267,0.2970953932,0.2574233546,0.3809586844
0.2012247826,0.182388597,0.2240021345,0.369855267,0.2970953932,0.2574233546
0.1872038477,0.2012247826,0.182388597,0.2240021345,0.369855267,0.2970953932
0.2378021988,0.1872038477,0.2012247826,0.182388597,0.2240021345,0.369855267
0.1554683862,0.2378021988,0.1872038477,0.2012247826,0.182388597,0.2240021345
0.179603383,0.1554683862,0.2378021988,0.1872038477,0.2012247826,0.182388597
0.289647405,0.179603383,0.1554683862,0.2378021988,0.1872038477,0.2012247826
0.2253458299,0.289647405,0.179603383,0.1554683862,0.2378021988,0.1872038477
0.2273580744,0.2253458299,0.289647405,0.179603383,0.1554683862,0.2378021988
0.2511670019,0.2273580744,0.2253458299,0.289647405,0.179603383,0.1554683862
0.2529649527,0.2511670019,0.2273580744,0.2253458299,0.289647405,0.179603383
0.2837961218,0.2529649527,0.2511670019,0.2273580744,0.2253458299,0.289647405
0.1422331162,0.2837961218,0.2529649527,0.2511670019,0.2273580744,0.2253458299
0.207502488,0.1422331162,0.2837961218,0.2529649527,0.2511670019,0.2273580744
0.290748735,0.207502488,0.1422331162,0.2837961218,0.2529649527,0.2511670019
0.2754321439,0.290748735,0.207502488,0.1422331162,0.2837961218,0.2529649527
0.2925922099,0.2754321439,0.290748735,0.207502488,0.1422331162,0.2837961218
0.2151354269,0.2925922099,0.2754321439,0.290748735,0.207502488,0.1422331162
0.1941798455,0.2151354269,0.2925922099,0.2754321439,0.290748735,0.207502488
0.223781858,0.1941798455,0.2151354269,0.2925922099,0.2754321439,0.290748735
0.2694217165,0.223781858,0.1941798455,0.2151354269,0.2925922099,0.2754321439
0.2873935838,0.2694217165,0.223781858,0.1941798455,0.2151354269,0.2925922099
0.3336871921,0.2873935838,0.2694217165,0.223781858,0.1941798455,0.2151354269
0.2778863258,0.3336871921,0.2873935838,0.2694217165,0.223781858,0.1941798455
0.322998771,0.2778863258,0.3336871921,0.2873935838,0.2694217165,0.223781858
0.4073100367,0.322998771,0.2778863258,0.3336871921,0.2873935838,0.2694217165
0.3411182599,0.4073100367,0.322998771,0.2778863258,0.3336871921,0.2873935838
0.3078482228,0.3411182599,0.4073100367,0.322998771,0.2778863258,0.3336871921
0.2373916808,0.3078482228,0.3411182599,0.4073100367,0.322998771,0.2778863258
0.3196987658,0.2373916808,0.3078482228,0.3411182599,0.4073100367,0.322998771
0.2634158805,0.3196987658,0.2373916808,0.3078482228,0.3411182599,0.4073100367
0.2850601962,0.2634158805,0.3196987658,0.2373916808,0.3078482228,0.3411182599
0.1958075899,0.2850601962,0.2634158805,0.3196987658,0.2373916808,0.3078482228
0.1641587462,0.1958075899,0.2850601962,0.2634158805,0.3196987658,0.2373916808
0.202650528,0.1641587462,0.1958075899,0.2850601962,0.2634158805,0.3196987658
0.2327157392,0.202650528,0.1641587462,0.1958075899,0.2850601962,0.2634158805
0.2774812959,0.2327157392,0.202650528,0.1641587462,0.1958075899,0.2850601962
0.234132288,0.2774812959,0.2327157392,0.202650528,0.1641587462,0.1958075899
0.250848992,0.234132288,0.2774812959,0.2327157392,0.202650528,0.1641587462
0.1967385779,0.250848992,0.234132288,0.2774812959,0.2327157392,0.202650528
0.1682541906,0.1967385779,0.250848992,0.234132288,0.2774812959,0.2327157392
0.2187154151,0.1682541906,0.1967385779,0.250848992,0.234132288,0.2774812959
0.2463786283,0.2187154151,0.1682541906,0.1967385779,0.250848992,0.234132288
0.2715798036,0.2463786283,0.2187154151,0.1682541906,0.1967385779,0.250848992
0.3057947198,0.2715798036,0.2463786283,0.2187154151,0.1682541906,0.1967385779
0.2999135173,0.3057947198,0.2715798036,0.2463786283,0.2187154151,0.1682541906
0.2532253194,0.2999135173,0.3057947198,0.2715798036,0.2463786283,0.2187154151
0.2101153592,0.2532253194,0.2999135173,0.3057947198,0.2715798036,0.2463786283
0.282616096,0.2101153592,0.2532253194,0.2999135173,0.3057947198,0.2715798036
0.2853584559,0.282616096,0.2101153592,0.2532253194,0.2999135173,0.3057947198
0.2584190418,0.2853584559,0.282616096,0.2101153592,0.2532253194,0.2999135173
0.228794265,0.2584190418,0.2853584559,0.282616096,0.2101153592,0.2532253194
0.3524823476,0.228794265,0.2584190418,0.2853584559,0.282616096,0.2101153592
0.4833897499,0.3524823476,0.228794265,0.2584190418,0.2853584559,0.282616096
0.4659887315,0.4833897499,0.3524823476,0.228794265,0.2584190418,0.2853584559
0.4165775941,0.4659887315,0.4833897499,0.3524823476,0.228794265,0.2584190418
0.2900832064,0.4165775941,0.4659887315,0.4833897499,0.3524823476,0.228794265
0.2285469716,0.2900832064,0.4165775941,0.4659887315,0.4833897499,0.3524823476
0.216692195,0.2285469716,0.2900832064,0.4165775941,0.4659887315,0.4833897499
0.1781225411,0.216692195,0.2285469716,0.2900832064,0.4165775941,0.4659887315
0.1956107329,0.1781225411,0.216692195,0.2285469716,0.2900832064,0.4165775941
0.2677684828,0.1956107329,0.1781225411,0.216692195,0.2285469716,0.2900832064
0.2967429863,0.2677684828,0.1956107329,0.1781225411,0.216692195,0.2285469716
0.1894479725,0.2967429863,0.2677684828,0.1956107329,0.1781225411,0.216692195
0.1912204189,0.1894479725,0.2967429863,0.2677684828,0.1956107329,0.1781225411
0.2697401758,0.1912204189,0.1894479725,0.2967429863,0.2677684828,0.1956107329
0.230959095,0.2697401758,0.1912204189,0.1894479725,0.2967429863,0.2677684828
0.2237270534,0.230959095,0.2697401758,0.1912204189,0.1894479725,0.2967429863
0.1547013689,0.2237270534,0.230959095,0.2697401758,0.1912204189,0.1894479725
0.2304922058,0.1547013689,0.2237270534,0.230959095,0.2697401758,0.1912204189
0.2126993539,0.2304922058,0.1547013689,0.2237270534,0.230959095,0.2697401758
0.2342826148,0.2126993539,0.2304922058,0.1547013689,0.2237270534,0.230959095
0.2384672326,0.2342826148,0.2126993539,0.2304922058,0.1547013689,0.2237270534
0.3374047361,0.2384672326,0.2342826148,0.2126993539,0.2304922058,0.1547013689
0.3587897792,0.3374047361,0.2384672326,0.2342826148,0.2126993539,0.2304922058
0.2286627708,0.3587897792,0.3374047361,0.2384672326,0.2342826148,0.2126993539
0.2252569868,0.2286627708,0.3587897792,0.3374047361,0.2384672326,0.2342826148
0.2116211213,0.2252569868,0.2286627708,0.3587897792,0.3374047361,0.2384672326
0.203176269,0.2116211213,0.2252569868,0.2286627708,0.3587897792,0.3374047361
0.2346742293,0.203176269,0.2116211213,0.2252569868,0.2286627708,0.3587897792
0.2514337808,0.2346742293,0.203176269,0.2116211213,0.2252569868,0.2286627708
0.186939463,0.2514337808,0.2346742293,0.203176269,0.2116211213,0.2252569868
0.1510696254,0.186939463,0.2514337808,0.2346742293,0.203176269,0.2116211213
0.2098618709,0.1510696254,0.186939463,0.2514337808,0.2346742293,0.203176269
0.1948069205,0.2098618709,0.1510696254,0.186939463,0.2514337808,0.2346742293
0.2328646163,0.1948069205,0.2098618709,0.1510696254,0.186939463,0.2514337808
0.1891765962,0.2328646163,0.1948069205,0.2098618709,0.1510696254,0.186939463
0.2938606937,0.1891765962,0.2328646163,0.1948069205,0.2098618709,0.1510696254
0.1678668767,0.2938606937,0.1891765962,0.2328646163,0.1948069205,0.2098618709
0.2645622155,0.1678668767,0.2938606937,0.1891765962,0.2328646163,0.1948069205
0.172930266,0.2645622155,0.1678668767,0.2938606937,0.1891765962,0.2328646163
0.1692850719,0.172930266,0.2645622155,0.1678668767,0.2938606937,0.1891765962
0.1852790785,0.1692850719,0.172930266,0.2645622155,0.1678668767,0.2938606937
0.2148852587,0.1852790785,0.1692850719,0.172930266,0.2645622155,0.1678668767
0.2244886337,0.2148852587,0.1852790785,0.1692850719,0.172930266,0.2645622155
0.1870124596,0.2244886337,0.2148852587,0.1852790785,0.1692850719,0.172930266
0.2382864616,0.1870124596,0.2244886337,0.2148852587,0.1852790785,0.1692850719
0.2614893282,0.2382864616,0.1870124596,0.2244886337,0.2148852587,0.1852790785
0.204137889,0.2614893282,0.2382864616,0.1870124596,0.2244886337,0.2148852587
0.3587922057,0.204137889,0.2614893282,0.2382864616,0.1870124596,0.2244886337
0.4454926533,0.3587922057,0.204137889,0.2614893282,0.2382864616,0.1870124596
0.2736047284,0.4454926533,0.3587922057,0.204137889,0.2614893282,0.2382864616
0.2309685654,0.2736047284,0.4454926533,0.3587922057,0.204137889,0.2614893282
0.1629303801,0.2309685654,0.2736047284,0.4454926533,0.3587922057,0.204137889
0.2462357048,0.1629303801,0.2309685654,0.2736047284,0.4454926533,0.3587922057
0.2085123961,0.2462357048,0.1629303801,0.2309685654,0.2736047284,0.4454926533
0.2149003609,0.2085123961,0.2462357048,0.1629303801,0.2309685654,0.2736047284
0.2303612441,0.2149003609,0.2085123961,0.2462357048,0.1629303801,0.2309685654
0.2659325258,0.2303612441,0.2149003609,0.2085123961,0.2462357048,0.1629303801
0.3127560758,0.2659325258,0.2303612441,0.2149003609,0.2085123961,0.2462357048
0.2924536691,0.3127560758,0.2659325258,0.2303612441,0.2149003609,0.2085123961
0.2791252121,0.2924536691,0.3127560758,0.2659325258,0.2303612441,0.2149003609
0.4295430208,0.2791252121,0.2924536691,0.3127560758,0.2659325258,0.2303612441
0.3055427595,0.4295430208,0.2791252121,0.2924536691,0.3127560758,0.2659325258
0.2436219374,0.3055427595,0.4295430208,0.2791252121,0.2924536691,0.3127560758
0.310199796,0.2436219374,0.3055427595,0.4295430208,0.2791252121,0.2924536691
0.2756759639,0.310199796,0.2436219374,0.3055427595,0.4295430208,0.2791252121
0.2655134404,0.2756759639,0.310199796,0.2436219374,0.3055427595,0.4295430208
0.3518629658,0.2655134404,0.2756759639,0.310199796,0.2436219374,0.3055427595
0.2516859541,0.3518629658,0.2655134404,0.2756759639,0.310199796,0.2436219374
0.2368194131,0.2516859541,0.3518629658,0.2655134404,0.2756759639,0.310199796
0.2636633142,0.2368194131,0.2516859541,0.3518629658,0.2655134404,0.2756759639
0.1908229446,0.2636633142,0.2368194131,0.2516859541,0.3518629658,0.2655134404
0.2878029662,0.1908229446,0.2636633142,0.2368194131,0.2516859541,0.3518629658
0.2164469033,0.2878029662,0.1908229446,0.2636633142,0.2368194131,0.2516859541
0.2719989539,0.2164469033,0.2878029662,0.1908229446,0.2636633142,0.2368194131
0.1589775646,0.2719989539,0.2164469033,0.2878029662,0.1908229446,0.2636633142
0.2616943752,0.1589775646,0.2719989539,0.2164469033,0.2878029662,0.1908229446
0.2326209887,0.2616943752,0.1589775646,0.2719989539,0.2164469033,0.2878029662
0.2052577384,0.2326209887,0.2616943752,0.1589775646,0.2719989539,0.2164469033
0.2615082896,0.2052577384,0.2326209887,0.2616943752,0.1589775646,0.2719989539
0.2458697631,0.2615082896,0.2052577384,0.2326209887,0.2616943752,0.1589775646
0.24342399,0.2458697631,0.2615082896,0.2052577384,0.2326209887,0.2616943752
0.2383542605,0.24342399,0.2458697631,0.2615082896,0.2052577384,0.2326209887
0.2499942607,0.2383542605,0.24342399,0.2458697631,0.2615082896,0.2052577384
0.321915298,0.2499942607,0.2383542605,0.24342399,0.2458697631,0.2615082896
0.292657995,0.321915298,0.2499942607,0.2383542605,0.24342399,0.2458697631
0.196620985,0.292657995,0.321915298,0.2499942607,0.2383542605,0.24342399
0.1423182762,0.196620985,0.292657995,0.321915298,0.2499942607,0.2383542605
0.2068121512,0.1423182762,0.196620985,0.292657995,0.321915298,0.2499942607
0.2468125117,0.2068121512,0.1423182762,0.196620985,0.292657995,0.321915298
0.4142854928,0.2468125117,0.2068121512,0.1423182762,0.196620985,0.292657995
0.2659815316,0.4142854928,0.2468125117,0.2068121512,0.1423182762,0.196620985
0.1972961919,0.2659815316,0.4142854928,0.2468125117,0.2068121512,0.1423182762
0.2424384064,0.1972961919,0.2659815316,0.4142854928,0.2468125117,0.2068121512
0.1925486097,0.2424384064,0.1972961919,0.2659815316,0.4142854928,0.2468125117
0.2471773245,0.1925486097,0.2424384064,0.1972961919,0.2659815316,0.4142854928
0.2363928424,0.2471773245,0.1925486097,0.2424384064,0.1972961919,0.2659815316
0.2993586534,0.2363928424,0.2471773245,0.1925486097,0.2424384064,0.1972961919
0.1878532069,0.2993586534,0.2363928424,0.2471773245,0.1925486097,0.2424384064
0.2945394163,0.1878532069,0.2993586534,0.2363928424,0.2471773245,0.1925486097
0.2663848388,0.2945394163,0.1878532069,0.2993586534,0.2363928424,0.2471773245
0.2780768513,0.2663848388,0.2945394163,0.1878532069,0.2993586534,0.2363928424
0.2571807799,0.2780768513,0.2663848388,0.2945394163,0.1878532069,0.2993586534
0.2719580637,0.2571807799,0.2780768513,0.2663848388,0.2945394163,0.1878532069
0.2265033766,0.2719580637,0.2571807799,0.2780768513,0.2663848388,0.2945394163
0.2298013861,0.2265033766,0.2719580637,0.2571807799,0.2780768513,0.2663848388
0.2461954738,0.2298013861,0.2265033766,0.2719580637,0.2571807799,0.2780768513
0.1941119312,0.2461954738,0.2298013861,0.2265033766,0.2719580637,0.2571807799
0.2274060115,0.1941119312,0.2461954738,0.2298013861,0.2265033766,0.2719580637
0.2860212566,0.2274060115,0.1941119312,0.2461954738,0.2298013861,0.2265033766
0.3698749733,0.2860212566,0.2274060115,0.1941119312,0.2461954738,0.2298013861
0.3304104989,0.3698749733,0.2860212566,0.2274060115,0.1941119312,0.2461954738
0.2963735618,0.3304104989,0.3698749733,0.2860212566,0.2274060115,0.1941119312
0.3550323423,0.2963735618,0.3304104989,0.3698749733,0.2860212566,0.2274060115
0.3219866923,0.3550323423,0.2963735618,0.3304104989,0.3698749733,0.2860212566
0.2472621161,0.3219866923,0.3550323423,0.2963735618,0.3304104989,0.3698749733
0.4040398868,0.2472621161,0.3219866923,0.3550323423,0.2963735618,0.3304104989
0.3601439554,0.4040398868,0.2472621161,0.3219866923,0.3550323423,0.2963735618
0.4379311958,0.3601439554,0.4040398868,0.2472621161,0.3219866923,0.3550323423
0.5178756013,0.4379311958,0.3601439554,0.4040398868,0.2472621161,0.3219866923
0.521639564,0.5178756013,0.4379311958,0.3601439554,0.4040398868,0.2472621161
0.4345636754,0.521639564,0.5178756013,0.4379311958,0.3601439554,0.4040398868
0.3151065097,0.4345636754,0.521639564,0.5178756013,0.4379311958,0.3601439554
0.2969256336,0.3151065097,0.4345636754,0.521639564,0.5178756013,0.4379311958
0.2894732406,0.2969256336,0.3151065097,0.4345636754,0.521639564,0.5178756013
0.3542119304,0.2894732406,0.2969256336,0.3151065097,0.4345636754,0.521639564
0.3098601922,0.3542119304,0.2894732406,0.2969256336,0.3151065097,0.4345636754
0.4885499296,0.3098601922,0.3542119304,0.2894732406,0.2969256336,0.3151065097
0.2740788856,0.4885499296,0.3098601922,0.3542119304,0.2894732406,0.2969256336
0.1823210904,0.2740788856,0.4885499296,0.3098601922,0.3542119304,0.2894732406
0.1772706959,0.1823210904,0.2740788856,0.4885499296,0.3098601922,0.3542119304
0.2588030275,0.1772706959,0.1823210904,0.2740788856,0.4885499296,0.3098601922
0.3040195828,0.2588030275,0.1772706959,0.1823210904,0.2740788856,0.4885499296
0.2633673664,0.3040195828,0.2588030275,0.1772706959,0.1823210904,0.2740788856
0.3033623826,0.2633673664,0.3040195828,0.2588030275,0.1772706959,0.1823210904
0.2485045467,0.3033623826,0.2633673664,0.3040195828,0.2588030275,0.1772706959
0.1891299336,0.2485045467,0.3033623826,0.2633673664,0.3040195828,0.2588030275
0.2515867133,0.1891299336,0.2485045467,0.3033623826,0.2633673664,0.3040195828
0.4149997972,0.2515867133,0.1891299336,0.2485045467,0.3033623826,0.2633673664
0.2968548702,0.4149997972,0.2515867133,0.1891299336,0.2485045467,0.3033623826
0.2661385304,0.2968548702,0.4149997972,0.2515867133,0.1891299336,0.2485045467
0.2515477437,0.2661385304,0.2968548702,0.4149997972,0.2515867133,0.1891299336
0.33275966,0.2515477437,0.2661385304,0.2968548702,0.4149997972,0.2515867133
0.2854787676,0.33275966,0.2515477437,0.2661385304,0.2968548702,0.4149997972
0.3353975457,0.2854787676,0.33275966,0.2515477437,0.2661385304,0.2968548702
0.3739530239,0.3353975457,0.2854787676,0.33275966,0.2515477437,0.2661385304
0.3484073156,0.3739530239,0.3353975457,0.2854787676,0.33275966,0.2515477437
0.2960961921,0.3484073156,0.3739530239,0.3353975457,0.2854787676,0.33275966
0.3349707061,0.2960961921,0.3484073156,0.3739530239,0.3353975457,0.2854787676
0.219832581,0.3349707061,0.2960961921,0.3484073156,0.3739530239,0.3353975457
0.2467026438,0.219832581,0.3349707061,0.2960961921,0.3484073156,0.3739530239
0.1949916155,0.2467026438,0.219832581,0.3349707061,0.2960961921,0.3484073156
0.3187705389,0.1949916155,0.2467026438,0.219832581,0.3349707061,0.2960961921
0.2939009408,0.3187705389,0.1949916155,0.2467026438,0.219832581,0.3349707061
0.3587979696,0.2939009408,0.3187705389,0.1949916155,0.2467026438,0.219832581
0.3097261696,0.3587979696,0.2939009408,0.3187705389,0.1949916155,0.2467026438
0.2246337354,0.3097261696,0.3587979696,0.2939009408,0.3187705389,0.1949916155
0.3001512238,0.2246337354,0.3097261696,0.3587979696,0.2939009408,0.3187705389
0.2427386222,0.3001512238,0.2246337354,0.3097261696,0.3587979696,0.2939009408
0.2606388645,0.2427386222,0.3001512238,0.2246337354,0.3097261696,0.3587979696
0.2250660705,0.2606388645,0.2427386222,0.3001512238,0.2246337354,0.3097261696
0.2831730656,0.2250660705,0.2606388645,0.2427386222,0.3001512238,0.2246337354
0.4455394806,0.2831730656,0.2250660705,0.2606388645,0.2427386222,0.3001512238
0.345406884,0.4455394806,0.2831730656,0.2250660705,0.2606388645,0.2427386222
0.312783039,0.345406884,0.4455394806,0.2831730656,0.2250660705,0.2606388645
0.210895755,0.312783039,0.345406884,0.4455394806,0.2831730656,0.2250660705
0.2677533478,0.210895755,0.312783039,0.345406884,0.4455394806,0.2831730656
0.1564501106,0.2677533478,0.210895755,0.312783039,0.345406884,0.4455394806
0.2237384528,0.1564501106,0.2677533478,0.210895755,0.312783039,0.345406884
0.2555806009,0.2237384528,0.1564501106,0.2677533478,0.210895755,0.312783039
0.2409590444,0.2555806009,0.2237384528,0.1564501106,0.2677533478,0.210895755
0.1299770497,0.2409590444,0.2555806009,0.2237384528,0.1564501106,0.2677533478
0.300025274,0.1299770497,0.2409590444,0.2555806009,0.2237384528,0.1564501106
0.2923654739,0.300025274,0.1299770497,0.2409590444,0.2555806009,0.2237384528
0.2407369093,0.2923654739,0.300025274,0.1299770497,0.2409590444,0.2555806009
0.3480873564,0.2407369093,0.2923654739,0.300025274,0.1299770497,0.2409590444
0.1911339929,0.3480873564,0.2407369093,0.2923654739,0.300025274,0.1299770497
0.1505967604,0.1911339929,0.3480873564,0.2407369093,0.2923654739,0.300025274
0.1806976688,0.1505967604,0.1911339929,0.3480873564,0.2407369093,0.2923654739
