S_Log_All_Crisis_Yes,S_Log_Exchange,Date,greece
8.159248,0.1217467,20151020,10.8677150786
8.142027,0.121917,20151021,10.3792784459
8.110167,0.1218035,20151022,10.8677150786
8.088101,0.1214611,20151023,10.2571692877
8.067966,0.1209368,20151024,8.7918593895
8.048808,0.1203021,20151025,9.8908418131
8.036058,0.1195853,20151026,10.0129509713
8.028714,0.1188217,20151027,9.8908418131
8.0256,0.1179344,20151028,10.2571692877
8.027289,0.1170275,20151029,10.2571692877
8.032274,0.1161139,20151030,9.0360777058
8.034097,0.1152039,20151031,8.7918593895
8.030822,0.1142916,20151101,9.158186864
8.028987,0.1133135,20151102,10.1350601295
8.030424,0.1122141,20151103,9.5245143386
8.036277,0.1110347,20151104,9.4024051804
8.044926,0.1096885,20151105,9.4024051804
8.054531,0.1082207,20151106,9.5245143386
8.058724,0.1066691,20151107,8.4255319149
8.057238,0.1050846,20151108,9.0360777058
8.057652,0.1034138,20151109,9.768732655
8.060946,0.1016898,20151110,9.5245143386
8.066476,0.1000164,20151111,9.0360777058
8.074856,0.0983579,20151112,10.0129509713
8.084709,0.0967281,20151113,10.6234967623
8.090636,0.0951377,20151114,7.814986124
8.092715,0.0935823,20151115,9.158186864
8.097239,0.0920012,20151116,10.8677150786
8.104174,0.090419,20151117,12.2109158187
8.111926,0.0889528,20151118,11.3561517114
8.121116,0.0875147,20151119,10.5013876041
8.13065,0.0861138,20151120,9.5245143386
8.135181,0.0847571,20151121,8.1813135985
8.134723,0.0833952,20151122,8.9139685476
8.134768,0.0820897,20151123,9.4024051804
8.136074,0.0808092,20151124,8.9139685476
8.139212,0.0795616,20151125,8.6697502313
8.14255,0.0783343,20151126,8.5476410731
8.14543,0.0771359,20151127,8.5476410731
8.144248,0.0759726,20151128,8.0592044403
8.139879,0.0748175,20151129,9.6466234968
8.136919,0.0737351,20151130,10.0129509713
8.135448,0.0726783,20151201,9.5245143386
8.135421,0.0719591,20151202,9.2802960222
8.138422,0.071504,20151203,9.6466234968
8.143024,0.0712675,20151204,9.2802960222
8.143611,0.0712103,20151205,6.9602220167
8.140348,0.0712584,20151206,8.1813135985
8.138881,0.0714246,20151207,9.6466234968
8.140621,0.0717834,20151208,9.158186864
8.144972,0.072262,20151209,9.0360777058
8.150731,0.072882,20151210,9.158186864
8.157823,0.0736102,20151211,8.7918593895
8.161641,0.0744189,20151212,7.5707678076
8.160845,0.0753056,20151213,8.7918593895
8.161212,0.0761426,20151214,9.8908418131
8.162232,0.0769548,20151215,9.0360777058
8.163459,0.0776165,20151216,8.7918593895
8.164545,0.0781893,20151217,9.2802960222
8.165757,0.0786844,20151218,8.7918593895
8.16221,0.0791116,20151219,7.4486586494
8.153764,0.0795467,20151220,8.6697502313
8.147031,0.0800367,20151221,9.0360777058
8.144339,0.0804721,20151222,8.3034227567
8.143198,0.0809321,20151223,7.5707678076
8.105386,0.0814075,20151224,7.4486586494
8.068895,0.0818906,20151225,7.814986124
8.031926,0.0823751,20151226,7.9370952822
7.994012,0.0828815,20151227,8.7918593895
7.960982,0.0833393,20151228,8.6697502313
7.932975,0.0837494,20151229,8.1813135985
7.909472,0.0840683,20151230,8.4255319149
7.887418,0.08431,20151231,8.1813135985
7.863752,0.0844867,20160101,8.7918593895
7.8382,0.0846091,20160102,9.8908418131
7.814701,0.0846345,20160103,10.1350601295
7.795899,0.0845255,20160104,10.2571692877
7.78193,0.0843263,20160105,10.8677150786
7.772879,0.0841466,20160106,11.111933395
7.768405,0.0840077,20160107,12.3168418354
7.766182,0.0839031,20160108,11.2458121106
7.761927,0.0838273,20160109,10.1747823858
7.755042,0.0837692,20160110,10.9780546794
7.751712,0.0836883,20160111,11.6474482574
7.752179,0.0836127,20160112,11.5135695418
7.756592,0.0835422,20160113,11.6474482574
7.76604,0.08357,20160114,11.5135695418
7.778754,0.0836772,20160115,10.442539817
7.789072,0.0838475,20160116,10.0409036702
7.795289,0.0840673,20160117,11.9152056886
7.803343,0.084272,20160118,12.0490844042
7.812908,0.0844641,20160119,11.6474482574
7.825497,0.0845753,20160120,11.3796908262
7.840694,0.0846021,20160121,11.3796908262
7.857831,0.0845604,20160122,11.2458121106
7.871938,0.0844636,20160123,10.3086611014
7.883871,0.0843397,20160124,11.5135695418
7.899071,0.0842081,20160125,11.781326973
7.917332,0.0840908,20160126,11.111933395
7.938758,0.0840643,20160127,11.9152056886
7.962389,0.0840014,20160128,11.5135695418
7.986477,0.0839096,20160129,11.3796908262
8.00719,0.0837954,20160130,10.1747823858
8.020992,0.0837156,20160131,12.0490844042
8.034777,0.083683,20160201,13.3878715602
8.049648,0.0838191,20160202,11.5135695418
8.064497,0.0842236,20160203,11.781326973
8.080362,0.0847804,20160204,12.3168418354
8.095937,0.0854552,20160205,11.5135695418
8.106207,0.0862186,20160206,10.1747823858
8.111855,0.0870813,20160207,11.6474482574
8.119581,0.0881315,20160208,11.9152056886
8.128437,0.0892537,20160209,11.9152056886
8.137496,0.0905471,20160210,11.3796908262
8.147741,0.0918537,20160211,11.2458121106
8.159464,0.093158,20160212,10.8441759638
8.16784,0.0944474,20160213,9.9070249546
8.171509,0.0957118,20160214,11.111933395
8.175138,0.0968585,20160215,11.2458121106
8.179182,0.0978983,20160216,10.9780546794
8.1836,0.0987979,20160217,11.6474482574
8.188354,0.0996065,20160218,11.2458121106
8.193971,0.1003333,20160219,10.9780546794
8.195505,0.1009866,20160220,9.9070249546
8.1932,0.1014753,20160221,11.3796908262
8.193254,0.1018241,20160222,11.9152056886
8.198134,0.1020605,20160223,11.781326973
8.206997,0.1022081,20160224,11.111933395
8.218962,0.1021967,20160225,11.3796908262
8.231917,0.1020566,20160226,11.2458121106
8.240641,0.1018136,20160227,9.773146239
8.244493,0.101431,20160228,11.5135695418
8.249146,0.1009199,20160229,11.6474482574
8.255915,0.1003078,20160301,11.3796908262
8.264694,0.0997147,20160302,11.111933395
8.274905,0.0991993,20160303,11.6474482574
8.286297,0.098752,20160304,11.111933395
8.293737,0.0983644,20160305,9.5053888078
8.298512,0.0980235,20160306,10.8441759638
8.303465,0.0977457,20160307,11.9152056886
8.309601,0.0975163,20160308,11.3796908262
8.316412,0.0974546,20160309,10.9780546794
8.323662,0.0975455,20160310,11.781326973
8.292645,0.0977591,20160311,10.9780546794
8.264826,0.0980699,20160312,9.6392675234
8.239119,0.0983909,20160313,11.3796908262
8.219655,0.0987214,20160314,11.3796908262
8.207915,0.0990229,20160315,11.111933395
8.2021,0.0995133,20160316,10.9780546794
8.200262,0.1001304,20160317,11.3796908262
8.200916,0.1008441,20160318,10.7102972482
8.164323,0.1016288,20160319,9.9070249546
8.13247,0.1024349,20160320,11.2458121106
8.109254,0.1032217,20160321,12.1829631198
8.093349,0.1039368,20160322,11.5135695418
8.082835,0.1045769,20160323,11.2458121106
8.075613,0.1051507,20160324,11.9152056886
8.069449,0.1056651,20160325,11.111933395
8.060766,0.1061262,20160326,10.442539817
8.050159,0.1065806,20160327,11.781326973
8.041412,0.1070197,20160328,11.9152056886
8.042123,0.1075539,20160329,11.9152056886
8.048736,0.1082126,20160330,11.111933395
8.05886,0.1089611,20160331,11.3796908262
8.070829,0.1097749,20160401,10.9780546794
8.079789,0.1106334,20160402,10.7102972482
8.086148,0.1115205,20160403,12.3168418354
8.098461,0.1124113,20160404,13.3878715602
8.114556,0.1133453,20160405,12.611763064
8.13283,0.1142663,20160406,12.8057901881
8.151698,0.1151853,20160407,12.2237088159
8.171652,0.1160933,20160408,11.8356545678
8.188066,0.1169834,20160409,11.2535731956
8.199563,0.1178554,20160410,12.9998173121
8.211862,0.118689,20160411,12.8057901881
8.225423,0.1193827,20160412,12.2237088159
8.239453,0.1199393,20160413,12.4177359399
8.252953,0.1204085,20160414,12.8057901881
8.266639,0.1208022,20160415,12.2237088159
8.283325,0.1211308,20160416,11.8356545678
8.297843,0.1214273,20160417,12.8057901881
8.311687,0.1217415,20160418,13.1938444362
8.324222,0.1220273,20160419,12.611763064
8.335166,0.1222616,20160420,12.4177359399
8.344547,0.1223968,20160421,12.611763064
8.352173,0.1224504,20160422,12.2237088159
8.354289,0.1224373,20160423,10.8655189474
8.349929,0.1224016,20160424,12.4177359399
8.346204,0.1223866,20160425,12.611763064
8.344239,0.1223923,20160426,12.611763064
8.343012,0.1224173,20160427,12.611763064
8.34242,0.1225595,20160428,12.2237088159
8.341193,0.1227953,20160429,11.4476003196
8.334711,0.1231045,20160430,10.0894104512
8.321735,0.1235354,20160501,11.6416274437
8.309166,0.1240537,20160502,12.4177359399
8.298985,0.1246184,20160503,12.611763064
8.290713,0.1251434,20160504,13.1938444362
8.283118,0.125646,20160505,13.3878715602
8.276839,0.1261252,20160506,12.9998173121
8.266751,0.1265809,20160507,11.8356545678
8.255999,0.1269962,20160508,13.3878715602
8.249312,0.1273606,20160509,15.1341156768
8.245214,0.127731,20160510,14.7460614287
8.242677,0.1280464,20160511,14.3580071806
8.241033,0.1282383,20160512,13.5818986843
8.241115,0.1283282,20160513,13.3878715602
8.236983,0.1283346,20160514,12.9998173121
8.227139,0.1283034,20160515,14.3580071806
8.218178,0.1282499,20160516,14.1639800565
8.211722,0.1281251,20160517,14.3580071806
8.208193,0.1278884,20160518,13.9699529324
8.210327,0.1275574,20160519,15.3281428009
8.215682,0.1271532,20160520,14.1639800565
8.217448,0.1266939,20160521,13.3878715602
8.214141,0.126181,20160522,14.5520343046
8.212735,0.1255878,20160523,14.7460614287
8.215154,0.1249436,20160524,13.9699529324
8.220636,0.1242913,20160525,13.7759258084
8.228846,0.1235996,20160526,13.9699529324
8.238887,0.1228829,20160527,13.1938444362
8.246566,0.1221531,20160528,12.611763064
8.251304,0.1214201,20160529,13.3878715602
8.254813,0.1206871,20160530,13.7759258084
8.258869,0.1199886,20160531,13.7759258084
8.262168,0.1193177,20160601,13.1938444362
8.264574,0.1188298,20160602,13.5818986843
8.266917,0.118495,20160603,14.3580071806
8.265322,0.1182875,20160604,19.014658158
8.257495,0.1182065,20160605,14.9400885527
8.248411,0.1182251,20160606,14.9400885527
8.239759,0.1183682,20160607,19.4027124062
8.232567,0.1185482,20160608,14.9400885527
8.227529,0.1187139,20160609,13.5818986843
8.224098,0.1188663,20160610,13.7759258084
8.215628,0.1190065,20160611,12.8057901881
8.201963,0.1191362,20160612,14.1639800565
8.1893,0.1191885,20160613,14.1639800565
8.179443,0.119207,20160614,13.5818986843
8.170875,0.1191257,20160615,13.5818986843
8.164477,0.1190517,20160616,12.9998173121
8.160328,0.1189845,20160617,12.9998173121
8.152918,0.1189233,20160618,12.8057901881
8.141048,0.1189226,20160619,13.9699529324
8.132421,0.1189213,20160620,14.1639800565
8.126587,0.1189408,20160621,13.7759258084
8.122835,0.1190538,20160622,13.7759258084
8.121142,0.1190218,20160623,13.7759258084
8.12204,0.1188726,20160624,15.1341156768
8.121889,0.11863,20160625,14.7460614287
8.121817,0.1182222,20160626,15.3281428009
8.125949,0.1177116,20160627,14.3580071806
8.132097,0.1171799,20160628,14.3580071806
8.138659,0.1165595,20160629,15.1341156768
8.146646,0.1159755,20160630,13.5818986843
8.153893,0.1154267,20160701,13.7759258084
8.157047,0.114912,20160702,14.1639800565
8.15373,0.1144301,20160703,15.8704836778
8.15151,0.1139209,20160704,15.5291829535
8.152728,0.1133922,20160705,14.3346304186
8.15596,0.112842,20160706,14.5052807807
8.163398,0.1122555,20160707,14.3346304186
8.174889,0.1116455,20160708,14.846581505
8.183659,0.1110225,20160709,15.1878822293
8.191082,0.1104016,20160710,17.0650362126
8.20062,0.1098148,20160711,15.5291829535
8.211705,0.1092957,20160712,15.1878822293
8.222531,0.1088341,20160713,14.846581505
8.232987,0.1083784,20160714,15.0172318671
8.243025,0.107932,20160715,15.0172318671
8.251278,0.1074978,20160716,15.8704836778
8.255751,0.107093,20160717,15.6998333156
8.259432,0.1066601,20160718,15.0172318671
8.260953,0.1062022,20160719,14.5052807807
8.260953,0.105737,20160720,14.1639800565
8.260683,0.1052268,20160721,13.9933296944
8.259597,0.1046852,20160722,13.3107282459
8.254955,0.1041236,20160723,13.481378608
8.246,0.1035624,20160724,14.846581505
8.236753,0.1030107,20160725,14.3346304186
8.228014,0.102476,20160726,13.8226793322
8.221864,0.1020562,20160727,13.8226793322
8.217316,0.1018004,20160728,13.3107282459
8.213619,0.1016798,20160729,12.7987771595
8.204962,0.10167,20160730,13.6520289701
8.191935,0.1017572,20160731,14.6759311429
8.180882,0.1019659,20160801,13.8226793322
8.172142,0.1022217,20160802,13.3107282459
8.165016,0.1024808,20160803,13.481378608
8.158434,0.1026915,20160804,13.1400778837
8.151552,0.1028608,20160805,13.1400778837
8.138388,0.1029949,20160806,14.5052807807
8.120493,0.1030973,20160807,14.5052807807
8.10391,0.103202,20160808,14.1639800565
8.089466,0.103362,20160809,13.9933296944
8.077683,0.1035627,20160810,13.3107282459
8.068624,0.1037979,20160811,13.1400778837
8.061738,0.1040587,20160812,13.481378608
8.05175,0.1043376,20160813,12.6281267974
8.038691,0.1046526,20160814,14.1639800565
8.027056,0.1050629,20160815,13.481378608
8.016927,0.1055341,20160816,13.9933296944
8.009214,0.1061126,20160817,13.1400778837
8.004006,0.1067652,20160818,13.1400778837
7.999108,0.1074714,20160819,12.6281267974
7.989288,0.1082138,20160820,13.1400778837
7.975337,0.1089675,20160821,14.6759311429
7.9644,0.1097177,20160822,14.5052807807
7.957531,0.1104113,20160823,12.9694275216
7.95643,0.1110681,20160824,13.3107282459
7.960209,0.1116557,20160825,13.1400778837
7.965883,0.1121814,20160826,12.7987771595
7.967668,0.1126517,20160827,12.116175711
7.966174,0.1130233,20160828,13.481378608
7.964571,0.1132826,20160829,13.481378608
7.966776,0.1134448,20160830,12.7987771595
7.971529,0.1135696,20160831,12.9694275216
7.977244,0.1136307,20160901,14.3346304186
7.98309,0.1136397,20160902,13.1400778837
7.983974,0.1136062,20160903,12.2868260731
7.979877,0.1135388,20160904,13.6520289701
7.976757,0.113515,20160905,13.8226793322
7.975903,0.1135278,20160906,14.6759311429
7.97642,0.113586,20160907,14.1639800565
7.978728,0.1136431,20160908,14.5052807807
7.985501,0.1136987,20160909,12.9694275216
7.989203,0.1137525,20160910,11.6042246246
7.987875,0.1138186,20160911,12.9694275216
7.98843,0.1139047,20160912,13.3107282459
7.990907,0.1140319,20160913,13.1400778837
7.99455,0.1141688,20160914,12.9694275216
7.999341,0.1142356,20160915,12.7987771595
8.005088,0.1142448,20160916,12.4574764352
8.005615,0.1142073,20160917,10.9216231761
8.001895,0.1141494,20160918,12.2868260731
8.000671,0.1140693,20160919,13.6520289701
8.002516,0.1139657,20160920,12.7987771595
8.007548,0.1139012,20160921,11.9455253488
8.015368,0.1138638,20160922,12.7987771595
8.024262,0.1138487,20160923,12.116175711
8.029541,0.1138517,20160924,10.5803224518
8.030784,0.1139113,20160925,12.116175711
8.033852,0.1139608,20160926,12.6281267974
8.038045,0.1139946,20160927,11.6042246246
8.044336,0.1140546,20160928,11.6042246246
8.052168,0.1141297,20160929,11.9455253488
8.060891,0.1142165,20160930,11.5239185718
8.064893,0.1143117,20161001,9.9780270561
8.063992,0.114388,20161002,11.2428473872
8.065186,0.1144499,20161003,11.9455253488
8.068322,0.1144852,20161004,11.8049897565
8.072983,0.1144647,20161005,11.5239185718
8.07947,0.1143974,20161006,11.9455253488
8.085905,0.1142928,20161007,13.0698100876
8.086597,0.114159,20161008,12.7887389029
8.082058,0.1140031,20161009,11.3833829795
8.079445,0.113746,20161010,13.0698100876
8.078877,0.1133661,20161011,12.0860609412
8.07965,0.1129124,20161012,11.2428473872
8.081258,0.1123551,20161013,11.9455253488
8.084141,0.1117197,20161014,10.9617762025
8.081512,0.1110272,20161015,9.8374914638
8.072994,0.1103092,20161016,11.6644541642
8.065655,0.1095749,20161017,12.0860609412
8.060673,0.1088064,20161018,11.3833829795
8.056833,0.1079889,20161019,10.6807050178
8.055347,0.1070773,20161020,11.2428473872
8.056155,0.1060987,20161021,10.3996338331
8.052749,0.1050755,20161022,9.4158846867
8.04425,0.1040468,20161023,10.5401694255
8.038102,0.1030257,20161024,11.1023117948
8.03507,0.1020447,20161025,10.5401694255
8.036686,0.1010952,20161026,9.9780270561
8.040431,0.100208,20161027,10.6807050178
8.045771,0.0993802,20161028,10.3996338331
8.046329,0.0986089,20161029,9.1348135021
8.042989,0.0979164,20161030,10.6807050178
8.040868,0.0973676,20161031,10.8212406101
8.040471,0.0970101,20161101,10.6807050178
8.042817,0.0967887,20161102,10.5401694255
8.046128,0.0967039,20161103,10.5401694255
8.050037,0.0967306,20161104,10.1185626484
8.050786,0.0968475,20161105,8.8537423174
8.046783,0.0969613,20161106,10.2590982408
8.045256,0.0970679,20161107,10.8212406101
8.045428,0.0970928,20161108,9.6969558714
8.046583,0.0969874,20161109,10.2590982408
8.049433,0.0967773,20161110,10.9617762025
8.052688,0.0964847,20161111,10.2590982408
8.051962,0.096128,20161112,9.5564202791
8.046298,0.0955759,20161113,13.3508812722
8.043367,0.0948738,20161114,12.3671321259
8.045107,0.094032,20161115,14.0535592339
8.052085,0.0930452,20161116,13.6319524569
8.062898,0.0918982,20161117,12.7887389029
8.075745,0.0906327,20161118,11.1023117948
8.083485,0.0892841,20161119,9.1348135021
8.086834,0.0878787,20161120,9.9780270561
8.090013,0.0864613,20161121,10.6807050178
8.095231,0.0849934,20161122,10.6807050178
8.101965,0.0834993,20161123,10.5401694255
8.108816,0.0820321,20161124,10.6807050178
8.116168,0.0806013,20161125,10.9617762025
8.119541,0.0792144,20161126,9.2753490944
8.118531,0.0778588,20161127,10.1185626484
8.118199,0.0765894,20161128,10.8212406101
8.119082,0.0753572,20161129,10.1185626484
8.121458,0.0742202,20161130,10.8212406101
8.124495,0.0732019,20161201,11.2428473872
8.129232,0.0722897,20161202,10.3996338331
8.12984,0.0714728,20161203,8.8537423174
8.127663,0.0707944,20161204,9.9780270561
8.129843,0.0702294,20161205,10.8212406101
8.134604,0.0698001,20161206,10.3996338331
8.139772,0.0693606,20161207,10.2590982408
8.145933,0.0688379,20161208,10.8212406101
8.151358,0.068253,20161209,10.2590982408
8.151172,0.0676235,20161210,8.1510643557
8.146045,0.0670258,20161211,10.1185626484
8.141632,0.066487,20161212,11.3833829795
8.138987,0.0660212,20161213,10.6807050178
8.136784,0.0653517,20161214,10.6807050178
8.135806,0.0646019,20161215,10.5401694255
8.134321,0.0637944,20161216,10.3996338331
8.127749,0.0629483,20161217,8.8537423174
8.114743,0.0620679,20161218,9.8374914638
8.102994,0.0611167,20161219,9.9780270561
8.093835,0.0601512,20161220,9.1348135021
8.086859,0.0592098,20161221,9.1348135021
8.081032,0.0582943,20161222,9.5564202791
8.079602,0.0574091,20161223,8.5726711327
8.077682,0.0565572,20161224,7.869993171
8.070149,0.0557408,20161225,8.291599948
8.059269,0.0549699,20161226,8.9942779097
8.04721,0.0541774,20161227,9.4158846867
8.035423,0.0534682,20161228,9.5728160982
8.025311,0.0528965,20161229,10.5144045669
8.016744,0.0524417,20161230,10.200541744
8.008118,0.0520862,20161231,9.2589532753
7.996027,0.0518146,20170101,10.3574731554
7.982436,0.0514841,20170102,11.4559930355
7.970687,0.0511666,20170103,12.2406500928
7.961807,0.0509786,20170104,13.3391699729
7.955683,0.0508613,20170105,13.02530715
7.952082,0.0508026,20170106,12.2406500928
7.947976,0.050792,20170107,12.0837186813
7.942455,0.0508354,20170108,14.2807584416
7.941534,0.0509185,20170109,14.1238270301
7.94455,0.0509655,20170110,13.6530327958
7.949708,0.0511386,20170111,13.1822385614
7.958591,0.0513737,20170112,13.4961013843
7.971694,0.0516567,20170113,12.3975815042
7.981567,0.0519755,20170114,11.4559930355
7.986555,0.0523203,20170115,12.8683757385
7.991547,0.0527483,20170116,11.9267872699
7.998254,0.0532272,20170117,12.7114443271
8.006472,0.0536938,20170118,12.5545129157
8.016191,0.0541458,20170119,12.8683757385
8.027078,0.0545814,20170120,11.2990616241
8.034916,0.0549993,20170121,10.5144045669
8.041029,0.0555018,20170122,11.9267872699
8.047549,0.056076,20170123,12.7114443271
8.054697,0.0566971,20170124,11.612924447
8.062725,0.0572817,20170125,12.2406500928
8.072329,0.0578497,20170126,12.5545129157
8.083014,0.0583984,20170127,11.4559930355
8.090699,0.0589262,20170128,11.2990616241
8.093446,0.0594232,20170129,13.02530715
8.096673,0.0599957,20170130,12.7114443271
8.10112,0.06059,20170131,11.9267872699
8.106764,0.061237,20170201,11.7698558584
8.112823,0.0619109,20170202,11.7698558584
8.120466,0.0625998,20170203,12.0837186813
8.121786,0.0632941,20170204,10.8282673898
8.119685,0.063929,20170205,12.5545129157
8.118159,0.0644712,20170206,12.3975815042
8.117408,0.0649498,20170207,12.2406500928
8.117799,0.0653252,20170208,12.2406500928
8.11977,0.0656057,20170209,12.5545129157
8.122696,0.0658067,20170210,11.612924447
8.122024,0.0659411,20170211,10.8282673898
8.116161,0.0659761,20170212,12.8683757385
8.11259,0.0659057,20170213,12.2406500928
8.111391,0.0657694,20170214,11.4559930355
8.113704,0.0656405,20170215,12.2406500928
8.118654,0.0654756,20170216,11.7698558584
8.126005,0.0652831,20170217,11.7698558584
8.128956,0.0650702,20170218,11.2990616241
8.126035,0.064843,20170219,13.1822385614
8.125249,0.0645469,20170220,12.8683757385
8.12719,0.0642017,20170221,13.02530715
8.132138,0.0638496,20170222,12.5545129157
8.138887,0.0634896,20170223,12.8683757385
8.145747,0.063127,20170224,12.5545129157
8.146944,0.0627658,20170225,11.2990616241
8.142754,0.0624509,20170226,13.3391699729
8.139653,0.0621709,20170227,12.7114443271
8.13884,0.0618711,20170228,13.02530715
8.140596,0.0615108,20170301,13.9668956187
8.14277,0.0611412,20170302,14.1238270301
8.146108,0.0607676,20170303,13.3391699729
8.144895,0.0603947,20170304,11.2990616241
8.138199,0.0600581,20170305,13.8099642072
8.132628,0.0597506,20170306,14.1238270301
8.127412,0.0594366,20170307,13.1822385614
8.124462,0.0591574,20170308,14.1238270301
8.123741,0.0589853,20170309,14.2807584416
8.12337,0.0589018,20170310,12.8683757385
8.118919,0.0588908,20170311,11.4559930355
8.107846,0.0589415,20170312,13.8099642072
8.098326,0.0590182,20170313,14.1238270301
8.091561,0.0591011,20170314,13.02530715
8.086171,0.0592893,20170315,13.6530327958
8.082643,0.0595646,20170316,13.1822385614
8.082032,0.0599077,20170317,14.2807584416
8.076509,0.0603023,20170318,11.612924447
8.065979,0.0607458,20170319,13.4961013843
8.057524,0.0612765,20170320,14.1238270301
8.051012,0.0618632,20170321,13.8099642072
8.046905,0.0624773,20170322,13.9668956187
8.045215,0.0631252,20170323,13.8099642072
8.045917,0.0637939,20170324,14.2807584416
8.044658,0.0644727,20170325,15.5362097331
8.037457,0.0652231,20170326,15.6931411446
8.032849,0.0659963,20170327,14.5946212644
8.030471,0.0666915,20170328,14.1238270301
8.031831,0.0672885,20170329,13.02530715
8.035327,0.0677739,20170330,14.2807584416
8.040846,0.068164,20170331,12.7114443271
8.041598,0.0684731,20170401,11.612924447
