SQLDATE,c,c_yes,c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5
20110324,121531,517,0.109198115225,0.116159910296,0.14393329366,0.0747397738388,0.0821476235455,0.0741163075181
20110325,108053,483,0.114741882906,0.109198115225,0.116159910296,0.14393329366,0.0747397738388,0.0821476235455
20110326,66716,361,0.138895722978,0.114741882906,0.109198115225,0.116159910296,0.14393329366,0.0747397738388
20110327,68508,433,0.162240127181,0.138895722978,0.114741882906,0.109198115225,0.116159910296,0.14393329366
20110328,108885,459,0.108207235286,0.162240127181,0.138895722978,0.114741882906,0.109198115225,0.116159910296
20110329,119816,388,0.0831244107317,0.108207235286,0.162240127181,0.138895722978,0.114741882906,0.109198115225
20110330,72745,218,0.0769245591817,0.0831244107317,0.108207235286,0.162240127181,0.138895722978,0.114741882906
20110331,124331,404,0.0834091334363,0.0769245591817,0.0831244107317,0.108207235286,0.162240127181,0.138895722978
20110401,108389,384,0.0909405728715,0.0834091334363,0.0769245591817,0.0831244107317,0.108207235286,0.162240127181
20110402,68109,228,0.0859294464142,0.0909405728715,0.0834091334363,0.0769245591817,0.0831244107317,0.108207235286
20110403,68750,1034,0.386064178658,0.0859294464142,0.0909405728715,0.0834091334363,0.0769245591817,0.0831244107317
20110404,111473,1682,0.387318260842,0.386064178658,0.0859294464142,0.0909405728715,0.0834091334363,0.0769245591817
20110405,114402,843,0.189149687655,0.387318260842,0.386064178658,0.0859294464142,0.0909405728715,0.0834091334363
20110406,117316,537,0.117497522569,0.189149687655,0.387318260842,0.386064178658,0.0859294464142,0.0909405728715
20110407,116867,374,0.0821469375,0.117497522569,0.189149687655,0.387318260842,0.386064178658,0.0859294464142
20110408,109627,367,0.0859330458656,0.0821469375,0.117497522569,0.189149687655,0.387318260842,0.386064178658
20110409,71936,267,0.0952744931273,0.0859330458656,0.0821469375,0.117497522569,0.189149687655,0.387318260842
20110410,68287,147,0.0552574668649,0.0952744931273,0.0859330458656,0.0821469375,0.117497522569,0.189149687655
20110411,108504,372,0.0880053069305,0.0552574668649,0.0952744931273,0.0859330458656,0.0821469375,0.117497522569
20110412,115858,394,0.0872934916977,0.0880053069305,0.0552574668649,0.0952744931273,0.0859330458656,0.0821469375
20110413,117388,396,0.0865930732506,0.0872934916977,0.0880053069305,0.0552574668649,0.0952744931273,0.0859330458656
20110414,116935,534,0.11722180592,0.0865930732506,0.0872934916977,0.0880053069305,0.0552574668649,0.0952744931273
20110415,109765,521,0.121838771782,0.11722180592,0.0865930732506,0.0872934916977,0.0880053069305,0.0552574668649
20110416,70080,308,0.112815375728,0.121838771782,0.11722180592,0.0865930732506,0.0872934916977,0.0880053069305
20110417,69831,303,0.111379698514,0.112815375728,0.121838771782,0.11722180592,0.0865930732506,0.0872934916977
20110418,105746,577,0.140063035862,0.111379698514,0.112815375728,0.121838771782,0.11722180592,0.0865930732506
20110419,109928,451,0.105312491154,0.140063035862,0.111379698514,0.112815375728,0.121838771782,0.11722180592
20110420,111501,417,0.0959994982992,0.105312491154,0.140063035862,0.111379698514,0.112815375728,0.121838771782
20110421,109501,405,0.0949398647508,0.0959994982992,0.105312491154,0.140063035862,0.111379698514,0.112815375728
20110422,94256,255,0.0694452979951,0.0949398647508,0.0959994982992,0.105312491154,0.140063035862,0.111379698514
20110423,66326,324,0.125392879174,0.0694452979951,0.0949398647508,0.0959994982992,0.105312491154,0.140063035862
20110424,74352,330,0.113928651132,0.125392879174,0.0694452979951,0.0949398647508,0.0959994982992,0.105312491154
20110425,95733,185,0.0496045747107,0.113928651132,0.125392879174,0.0694452979951,0.0949398647508,0.0959994982992
20110426,113633,405,0.0914875971776,0.0496045747107,0.113928651132,0.125392879174,0.0694452979951,0.0949398647508
20110427,114491,256,0.0573958229786,0.0914875971776,0.0496045747107,0.113928651132,0.125392879174,0.0694452979951
20110428,114476,335,0.0751176567405,0.0573958229786,0.0914875971776,0.0496045747107,0.113928651132,0.125392879174
20110429,104153,264,0.0650644576264,0.0751176567405,0.0573958229786,0.0914875971776,0.0496045747107,0.113928651132
20110430,69392,168,0.0621457663264,0.0650644576264,0.0751176567405,0.0573958229786,0.0914875971776,0.0496045747107
20110501,73394,152,0.0531611908859,0.0621457663264,0.0650644576264,0.0751176567405,0.0573958229786,0.0914875971776
20110502,114760,369,0.0825367753637,0.0531611908859,0.0621457663264,0.0650644576264,0.0751176567405,0.0573958229786
20110503,119322,269,0.0578686600898,0.0825367753637,0.0531611908859,0.0621457663264,0.0650644576264,0.0751176567405
20110504,117352,235,0.0514030676216,0.0578686600898,0.0825367753637,0.0531611908859,0.0621457663264,0.0650644576264
20110505,117118,232,0.0508482497061,0.0514030676216,0.0578686600898,0.0825367753637,0.0531611908859,0.0621457663264
20110506,106841,530,0.127335528795,0.0508482497061,0.0514030676216,0.0578686600898,0.0825367753637,0.0531611908859
20110507,69610,387,0.142708881417,0.127335528795,0.0508482497061,0.0514030676216,0.0578686600898,0.0825367753637
20110508,73077,399,0.14015347052,0.142708881417,0.127335528795,0.0508482497061,0.0514030676216,0.0578686600898
20110509,91446,583,0.163649812514,0.14015347052,0.142708881417,0.127335528795,0.0508482497061,0.0514030676216
20110510,102846,560,0.139769461685,0.163649812514,0.14015347052,0.142708881417,0.127335528795,0.0508482497061
20110511,102356,647,0.162256702561,0.139769461685,0.163649812514,0.14015347052,0.142708881417,0.127335528795
20110512,53106,223,0.107788627683,0.162256702561,0.139769461685,0.163649812514,0.14015347052,0.142708881417
20110513,36026,90,0.0641265883904,0.107788627683,0.162256702561,0.139769461685,0.163649812514,0.14015347052
20110514,21724,88,0.103981133848,0.0641265883904,0.107788627683,0.162256702561,0.139769461685,0.163649812514
20110515,23052,187,0.208230655579,0.103981133848,0.0641265883904,0.107788627683,0.162256702561,0.139769461685
20110516,31334,231,0.189237765631,0.208230655579,0.103981133848,0.0641265883904,0.107788627683,0.162256702561
20110517,66512,362,0.139707665008,0.189237765631,0.208230655579,0.103981133848,0.0641265883904,0.107788627683
20110518,109479,802,0.188042153962,0.139707665008,0.189237765631,0.208230655579,0.103981133848,0.0641265883904
20110519,123478,916,0.190422191051,0.188042153962,0.139707665008,0.189237765631,0.208230655579,0.103981133848
20110520,113407,511,0.115662535615,0.190422191051,0.188042153962,0.139707665008,0.189237765631,0.208230655579
20110521,71928,234,0.0835082809297,0.115662535615,0.190422191051,0.188042153962,0.139707665008,0.189237765631
20110522,36399,137,0.0966146056665,0.0835082809297,0.115662535615,0.190422191051,0.188042153962,0.139707665008
20110523,58423,242,0.106326907506,0.0966146056665,0.0835082809297,0.115662535615,0.190422191051,0.188042153962
20110524,120385,788,0.168021752895,0.106326907506,0.0966146056665,0.0835082809297,0.115662535615,0.190422191051
20110525,69159,404,0.149949261401,0.168021752895,0.106326907506,0.0966146056665,0.0835082809297,0.115662535615
20110526,87543,490,0.143676693732,0.149949261401,0.168021752895,0.106326907506,0.0966146056665,0.0835082809297
20110527,108256,602,0.14274344896,0.143676693732,0.149949261401,0.168021752895,0.106326907506,0.0966146056665
20110528,68672,417,0.155871971981,0.14274344896,0.143676693732,0.149949261401,0.168021752895,0.106326907506
20110529,69636,466,0.171776508412,0.155871971981,0.14274344896,0.143676693732,0.149949261401,0.168021752895
20110530,92253,789,0.219537227874,0.171776508412,0.155871971981,0.14274344896,0.143676693732,0.149949261401
20110531,61184,503,0.211028829268,0.219537227874,0.171776508412,0.155871971981,0.14274344896,0.143676693732
20110601,41072,417,0.260616479837,0.211028829268,0.219537227874,0.171776508412,0.155871971981,0.14274344896
20110602,66449,297,0.11473070719,0.260616479837,0.211028829268,0.219537227874,0.171776508412,0.155871971981
20110603,107993,744,0.176843458802,0.11473070719,0.260616479837,0.211028829268,0.219537227874,0.171776508412
20110604,72783,291,0.102630089405,0.176843458802,0.11473070719,0.260616479837,0.211028829268,0.219537227874
20110605,70568,414,0.150592798115,0.102630089405,0.176843458802,0.11473070719,0.260616479837,0.211028829268
20110606,111799,686,0.157506277508,0.150592798115,0.102630089405,0.176843458802,0.11473070719,0.260616479837
20110607,90423,415,0.117809647305,0.157506277508,0.150592798115,0.102630089405,0.176843458802,0.11473070719
20110608,74588,346,0.119074511208,0.117809647305,0.157506277508,0.150592798115,0.102630089405,0.176843458802
20110609,116165,617,0.136339450117,0.119074511208,0.117809647305,0.157506277508,0.150592798115,0.102630089405
20110610,109343,620,0.145550055379,0.136339450117,0.119074511208,0.117809647305,0.157506277508,0.150592798115
20110611,59473,254,0.109629022363,0.145550055379,0.136339450117,0.119074511208,0.117809647305,0.157506277508
20110612,70795,240,0.0870202499555,0.109629022363,0.145550055379,0.136339450117,0.119074511208,0.117809647305
20110613,103097,428,0.106563729583,0.0870202499555,0.109629022363,0.145550055379,0.136339450117,0.119074511208
20110614,113103,673,0.152739938185,0.106563729583,0.0870202499555,0.109629022363,0.145550055379,0.136339450117
20110615,108764,1027,0.242380090444,0.152739938185,0.106563729583,0.0870202499555,0.109629022363,0.145550055379
20110616,34714,313,0.231446889874,0.242380090444,0.152739938185,0.106563729583,0.0870202499555,0.109629022363
20110617,89509,1182,0.338970920057,0.231446889874,0.242380090444,0.152739938185,0.106563729583,0.0870202499555
20110618,65672,542,0.211851095775,0.338970920057,0.231446889874,0.242380090444,0.152739938185,0.106563729583
20110619,68657,1012,0.378361867614,0.211851095775,0.338970920057,0.231446889874,0.242380090444,0.152739938185
20110620,96553,1248,0.331787854309,0.378361867614,0.211851095775,0.338970920057,0.231446889874,0.242380090444
20110621,112848,1224,0.278419226194,0.331787854309,0.378361867614,0.211851095775,0.338970920057,0.231446889874
20110622,109888,867,0.202525866579,0.278419226194,0.331787854309,0.378361867614,0.211851095775,0.338970920057
20110623,108532,978,0.231309100331,0.202525866579,0.278419226194,0.331787854309,0.378361867614,0.211851095775
20110624,92209,768,0.213796001539,0.231309100331,0.202525866579,0.278419226194,0.331787854309,0.378361867614
20110625,65484,432,0.169340258263,0.213796001539,0.231309100331,0.202525866579,0.278419226194,0.331787854309
20110626,63431,520,0.210432810831,0.169340258263,0.213796001539,0.231309100331,0.202525866579,0.278419226194
20110627,99095,993,0.25722263171,0.210432810831,0.169340258263,0.213796001539,0.231309100331,0.202525866579
20110628,105099,1547,0.377836057249,0.25722263171,0.210432810831,0.169340258263,0.213796001539,0.231309100331
20110629,109746,1704,0.398558945463,0.377836057249,0.25722263171,0.210432810831,0.169340258263,0.213796001539
20110630,103684,1281,0.317138565295,0.398558945463,0.377836057249,0.25722263171,0.210432810831,0.169340258263
20110701,99277,1328,0.343369013592,0.317138565295,0.398558945463,0.377836057249,0.25722263171,0.210432810831
20110702,64098,1013,0.405673498481,0.343369013592,0.317138565295,0.398558945463,0.377836057249,0.25722263171
20110703,60304,1059,0.450776752837,0.405673498481,0.343369013592,0.317138565295,0.398558945463,0.377836057249
20110704,81419,1304,0.411115166027,0.450776752837,0.405673498481,0.343369013592,0.317138565295,0.398558945463
20110705,98837,1332,0.345936463122,0.411115166027,0.450776752837,0.405673498481,0.343369013592,0.317138565295
20110706,111843,1069,0.245346896196,0.345936463122,0.411115166027,0.450776752837,0.405673498481,0.343369013592
20110707,111283,830,0.191452454341,0.245346896196,0.345936463122,0.411115166027,0.450776752837,0.405673498481
20110708,101547,685,0.173155043067,0.191452454341,0.245346896196,0.345936463122,0.411115166027,0.450776752837
20110709,64281,287,0.114606946904,0.173155043067,0.191452454341,0.245346896196,0.345936463122,0.411115166027
20110710,64365,394,0.157129641282,0.114606946904,0.173155043067,0.191452454341,0.245346896196,0.345936463122
20110711,104002,1286,0.317402942329,0.157129641282,0.114606946904,0.173155043067,0.191452454341,0.245346896196
20110712,111859,841,0.192990856752,0.317402942329,0.157129641282,0.114606946904,0.173155043067,0.191452454341
20110713,114049,877,0.197387561792,0.192990856752,0.317402942329,0.157129641282,0.114606946904,0.173155043067
20110714,108111,606,0.143884632035,0.197387561792,0.192990856752,0.317402942329,0.157129641282,0.114606946904
20110715,98355,614,0.160244672263,0.143884632035,0.197387561792,0.192990856752,0.317402942329,0.157129641282
20110716,63141,309,0.12561997263,0.160244672263,0.143884632035,0.197387561792,0.192990856752,0.317402942329
20110717,63874,874,0.351235973202,0.12561997263,0.160244672263,0.143884632035,0.197387561792,0.192990856752
20110718,88535,750,0.21744926426,0.351235973202,0.12561997263,0.160244672263,0.143884632035,0.197387561792
20110719,109590,902,0.211274596725,0.21744926426,0.351235973202,0.12561997263,0.160244672263,0.143884632035
20110720,107583,937,0.223566954664,0.211274596725,0.21744926426,0.351235973202,0.12561997263,0.160244672263
20110721,112130,1083,0.247923848771,0.223566954664,0.211274596725,0.21744926426,0.351235973202,0.12561997263
20110722,105904,741,0.179604624603,0.247923848771,0.223566954664,0.211274596725,0.21744926426,0.351235973202
20110723,61393,283,0.11832574578,0.179604624603,0.247923848771,0.223566954664,0.211274596725,0.21744926426
20110724,62554,287,0.117771032291,0.11832574578,0.179604624603,0.247923848771,0.223566954664,0.211274596725
20110725,82394,562,0.175086394374,0.117771032291,0.11832574578,0.179604624603,0.247923848771,0.223566954664
20110726,99554,360,0.0928229693775,0.175086394374,0.117771032291,0.11832574578,0.179604624603,0.247923848771
20110727,104869,374,0.0915453198258,0.0928229693775,0.175086394374,0.117771032291,0.11832574578,0.179604624603
20110728,102474,396,0.0991957733937,0.0915453198258,0.0928229693775,0.175086394374,0.117771032291,0.11832574578
20110729,93006,345,0.0952181631419,0.0991957733937,0.0915453198258,0.0928229693775,0.175086394374,0.117771032291
20110730,60014,169,0.0722846032215,0.0952181631419,0.0991957733937,0.0915453198258,0.0928229693775,0.175086394374
20110731,59547,184,0.0793176077714,0.0722846032215,0.0952181631419,0.0991957733937,0.0915453198258,0.0928229693775
20110801,93973,373,0.101886680046,0.0793176077714,0.0722846032215,0.0952181631419,0.0991957733937,0.0915453198258
20110802,100926,305,0.0775726180427,0.101886680046,0.0793176077714,0.0722846032215,0.0952181631419,0.0991957733937
20110803,99208,365,0.0944404049822,0.0775726180427,0.101886680046,0.0793176077714,0.0722846032215,0.0952181631419
20110804,98096,349,0.0913241837021,0.0944404049822,0.0775726180427,0.101886680046,0.0793176077714,0.0722846032215
20110805,95071,450,0.121499956525,0.0913241837021,0.0944404049822,0.0775726180427,0.101886680046,0.0793176077714
20110806,58138,132,0.0582808013276,0.121499956525,0.0913241837021,0.0944404049822,0.0775726180427,0.101886680046
20110807,64562,233,0.0926383084461,0.0582808013276,0.121499956525,0.0913241837021,0.0944404049822,0.0775726180427
20110808,96952,302,0.0799579850455,0.0926383084461,0.0582808013276,0.121499956525,0.0913241837021,0.0944404049822
20110809,96613,235,0.0624372785394,0.0799579850455,0.0926383084461,0.0582808013276,0.121499956525,0.0913241837021
20110810,105864,260,0.0630429778953,0.0624372785394,0.0799579850455,0.0926383084461,0.0582808013276,0.121499956525
20110811,103329,338,0.083966518165,0.0630429778953,0.0624372785394,0.0799579850455,0.0926383084461,0.0582808013276
20110812,94846,305,0.0825453266198,0.083966518165,0.0630429778953,0.0624372785394,0.0799579850455,0.0926383084461
20110813,62341,139,0.0572338164817,0.0825453266198,0.083966518165,0.0630429778953,0.0624372785394,0.0799579850455
20110814,60677,248,0.104915402576,0.0572338164817,0.0825453266198,0.083966518165,0.0630429778953,0.0624372785394
20110815,100181,243,0.0622633640915,0.104915402576,0.0572338164817,0.0825453266198,0.083966518165,0.0630429778953
20110816,105480,282,0.0686263116215,0.0622633640915,0.104915402576,0.0572338164817,0.0825453266198,0.083966518165
20110817,109079,304,0.071539204501,0.0686263116215,0.0622633640915,0.104915402576,0.0572338164817,0.0825453266198
20110818,107862,370,0.0880531558988,0.071539204501,0.0686263116215,0.0622633640915,0.104915402576,0.0572338164817
20110819,105691,335,0.0813614108394,0.0880531558988,0.071539204501,0.0686263116215,0.0622633640915,0.104915402576
20110820,72235,181,0.0643194865026,0.0813614108394,0.0880531558988,0.071539204501,0.0686263116215,0.0622633640915
20110821,70389,172,0.0627242276518,0.0643194865026,0.0813614108394,0.0880531558988,0.071539204501,0.0686263116215
20110822,111272,392,0.0904298569225,0.0627242276518,0.0643194865026,0.0813614108394,0.0880531558988,0.071539204501
20110823,113511,281,0.0635448034906,0.0904298569225,0.0627242276518,0.0643194865026,0.0813614108394,0.0880531558988
20110824,108183,383,0.0908764648064,0.0635448034906,0.0904298569225,0.0627242276518,0.0643194865026,0.0813614108394
20110825,103811,410,0.101379968733,0.0908764648064,0.0635448034906,0.0904298569225,0.0627242276518,0.0643194865026
20110826,99738,479,0.12327826937,0.101379968733,0.0908764648064,0.0635448034906,0.0904298569225,0.0627242276518
20110827,58609,146,0.0639440611338,0.12327826937,0.101379968733,0.0908764648064,0.0635448034906,0.0904298569225
20110828,64921,265,0.104778540318,0.0639440611338,0.12327826937,0.101379968733,0.0908764648064,0.0635448034906
20110829,95421,508,0.136656854299,0.104778540318,0.0639440611338,0.12327826937,0.101379968733,0.0908764648064
20110830,97195,401,0.105903940396,0.136656854299,0.104778540318,0.0639440611338,0.12327826937,0.101379968733
20110831,100201,314,0.0804394816011,0.105903940396,0.136656854299,0.104778540318,0.0639440611338,0.12327826937
20110901,101300,328,0.0831143607831,0.0804394816011,0.105903940396,0.136656854299,0.104778540318,0.0639440611338
20110902,95848,452,0.121050629,0.0831143607831,0.0804394816011,0.105903940396,0.136656854299,0.104778540318
20110903,62948,197,0.0803333653263,0.121050629,0.0831143607831,0.0804394816011,0.105903940396,0.136656854299
20110904,65108,292,0.115122488143,0.0803333653263,0.121050629,0.0831143607831,0.0804394816011,0.105903940396
20110905,88689,409,0.118376425186,0.115122488143,0.0803333653263,0.121050629,0.0831143607831,0.0804394816011
20110906,110458,556,0.129207965137,0.118376425186,0.115122488143,0.0803333653263,0.121050629,0.0831143607831
20110907,119758,607,0.130105551318,0.129207965137,0.118376425186,0.115122488143,0.0803333653263,0.121050629
20110908,113269,499,0.113083996916,0.130105551318,0.129207965137,0.118376425186,0.115122488143,0.0803333653263
20110909,108961,562,0.132396622443,0.113083996916,0.130105551318,0.129207965137,0.118376425186,0.115122488143
20110910,74646,332,0.114167690038,0.132396622443,0.113083996916,0.130105551318,0.129207965137,0.118376425186
20110911,79379,443,0.143254994911,0.114167690038,0.132396622443,0.113083996916,0.130105551318,0.129207965137
20110912,111358,1036,0.23880862268,0.143254994911,0.114167690038,0.132396622443,0.113083996916,0.130105551318
20110913,112836,828,0.188362447755,0.23880862268,0.143254994911,0.114167690038,0.132396622443,0.113083996916
20110914,116547,1429,0.314733376274,0.188362447755,0.23880862268,0.143254994911,0.114167690038,0.132396622443
20110915,111383,884,0.203725327568,0.314733376274,0.188362447755,0.23880862268,0.143254994911,0.114167690038
20110916,107795,933,0.22217474874,0.203725327568,0.314733376274,0.188362447755,0.23880862268,0.143254994911
20110917,70435,565,0.205907231639,0.22217474874,0.203725327568,0.314733376274,0.188362447755,0.23880862268
20110918,71151,728,0.262640708821,0.205907231639,0.22217474874,0.203725327568,0.314733376274,0.188362447755
20110919,109101,1147,0.269864872502,0.262640708821,0.205907231639,0.22217474874,0.203725327568,0.314733376274
20110920,116030,1024,0.226538142503,0.269864872502,0.262640708821,0.205907231639,0.22217474874,0.203725327568
20110921,126878,1025,0.207371568242,0.226538142503,0.269864872502,0.262640708821,0.205907231639,0.22217474874
20110922,120967,764,0.162120568938,0.207371568242,0.226538142503,0.269864872502,0.262640708821,0.205907231639
20110923,112451,818,0.186724649373,0.162120568938,0.207371568242,0.226538142503,0.269864872502,0.262640708821
20110924,70043,449,0.164548251873,0.186724649373,0.162120568938,0.207371568242,0.226538142503,0.269864872502
20110925,65901,505,0.196703027444,0.164548251873,0.186724649373,0.162120568938,0.207371568242,0.226538142503
20110926,110181,1027,0.239262923344,0.196703027444,0.164548251873,0.186724649373,0.162120568938,0.207371568242
20110927,96824,1167,0.309385180029,0.239262923344,0.196703027444,0.164548251873,0.186724649373,0.162120568938
20110928,94100,959,0.261601755809,0.309385180029,0.239262923344,0.196703027444,0.164548251873,0.186724649373
20110929,68007,717,0.270630792483,0.261601755809,0.309385180029,0.239262923344,0.196703027444,0.164548251873
20110930,7190,78,0.278469338466,0.270630792483,0.261601755809,0.309385180029,0.239262923344,0.196703027444
20111001,5950,41,0.176879931666,0.278469338466,0.270630792483,0.261601755809,0.309385180029,0.239262923344
20111002,55904,536,0.24611244628,0.176879931666,0.278469338466,0.270630792483,0.261601755809,0.309385180029
20111003,75538,570,0.193696174966,0.24611244628,0.176879931666,0.278469338466,0.270630792483,0.261601755809
20111004,109870,764,0.178494938224,0.193696174966,0.24611244628,0.176879931666,0.278469338466,0.270630792483
20111005,49600,413,0.213737165657,0.178494938224,0.193696174966,0.24611244628,0.176879931666,0.278469338466
20111006,8820,74,0.215364841305,0.213737165657,0.178494938224,0.193696174966,0.24611244628,0.176879931666
20111007,91604,648,0.18158176726,0.215364841305,0.213737165657,0.178494938224,0.193696174966,0.24611244628
20111008,51876,322,0.159331285805,0.18158176726,0.215364841305,0.213737165657,0.178494938224,0.193696174966
20111009,48068,249,0.132970396999,0.159331285805,0.18158176726,0.215364841305,0.213737165657,0.178494938224
20111010,45887,360,0.201383788293,0.132970396999,0.159331285805,0.18158176726,0.215364841305,0.213737165657
20111011,94371,594,0.161569566118,0.201383788293,0.132970396999,0.159331285805,0.18158176726,0.215364841305
20111012,91851,464,0.12967186659,0.161569566118,0.201383788293,0.132970396999,0.159331285805,0.18158176726
20111013,119530,763,0.163854845661,0.12967186659,0.161569566118,0.201383788293,0.132970396999,0.159331285805
20111014,90072,600,0.17099094601,0.163854845661,0.12967186659,0.161569566118,0.201383788293,0.132970396999
20111015,66634,366,0.140992779336,0.17099094601,0.163854845661,0.12967186659,0.161569566118,0.201383788293
20111016,66251,352,0.136383520353,0.140992779336,0.17099094601,0.163854845661,0.12967186659,0.161569566118
20111017,89143,482,0.138794246467,0.136383520353,0.140992779336,0.17099094601,0.163854845661,0.12967186659
20111018,98073,491,0.128512005956,0.138794246467,0.136383520353,0.140992779336,0.17099094601,0.163854845661
20111019,88715,764,0.221058883646,0.128512005956,0.138794246467,0.136383520353,0.140992779336,0.17099094601
20111020,89563,855,0.245046866416,0.221058883646,0.128512005956,0.138794246467,0.136383520353,0.140992779336
20111021,104375,732,0.180022282315,0.245046866416,0.221058883646,0.128512005956,0.138794246467,0.136383520353
20111022,63467,463,0.187259858783,0.180022282315,0.245046866416,0.221058883646,0.128512005956,0.138794246467
20111023,64916,413,0.163308944122,0.187259858783,0.180022282315,0.245046866416,0.221058883646,0.128512005956
20111024,78724,650,0.211942413111,0.163308944122,0.187259858783,0.180022282315,0.245046866416,0.221058883646
20111025,98503,614,0.160003905875,0.211942413111,0.163308944122,0.187259858783,0.180022282315,0.245046866416
20111026,86683,630,0.186559894252,0.160003905875,0.211942413111,0.163308944122,0.187259858783,0.180022282315
20111027,81286,765,0.241577984198,0.186559894252,0.160003905875,0.211942413111,0.163308944122,0.187259858783
20111028,76786,451,0.150766956575,0.241577984198,0.186559894252,0.160003905875,0.211942413111,0.163308944122
20111029,55142,200,0.0931020304487,0.150766956575,0.241577984198,0.186559894252,0.160003905875,0.211942413111
20111030,50190,181,0.0925705938935,0.0931020304487,0.150766956575,0.241577984198,0.186559894252,0.160003905875
20111031,90545,461,0.130691734891,0.0925705938935,0.0931020304487,0.150766956575,0.241577984198,0.186559894252
20111101,90268,1277,0.363135533752,0.130691734891,0.0925705938935,0.0931020304487,0.150766956575,0.241577984198
20111102,98933,1693,0.439265859317,0.363135533752,0.130691734891,0.0925705938935,0.0931020304487,0.150766956575
20111103,102679,2352,0.587986503929,0.439265859317,0.363135533752,0.130691734891,0.0925705938935,0.0931020304487
20111104,87509,1407,0.412717654947,0.587986503929,0.439265859317,0.363135533752,0.130691734891,0.0925705938935
20111105,57734,1039,0.461950637177,0.412717654947,0.587986503929,0.439265859317,0.363135533752,0.130691734891
20111106,51451,1151,0.574239647394,0.461950637177,0.412717654947,0.587986503929,0.439265859317,0.363135533752
20111107,82139,1503,0.469700735399,0.574239647394,0.461950637177,0.412717654947,0.587986503929,0.439265859317
20111108,93771,1143,0.312888321673,0.469700735399,0.574239647394,0.461950637177,0.412717654947,0.587986503929
20111109,92174,1033,0.287675951157,0.312888321673,0.469700735399,0.574239647394,0.461950637177,0.412717654947
20111110,76328,1179,0.396498540521,0.287675951157,0.312888321673,0.469700735399,0.574239647394,0.461950637177
20111111,82466,783,0.243724115613,0.396498540521,0.287675951157,0.312888321673,0.469700735399,0.574239647394
20111112,63101,436,0.177362547588,0.243724115613,0.396498540521,0.287675951157,0.312888321673,0.469700735399
20111113,50844,353,0.178215989452,0.177362547588,0.243724115613,0.396498540521,0.287675951157,0.312888321673
20111114,92542,746,0.206924358324,0.178215989452,0.177362547588,0.243724115613,0.396498540521,0.287675951157
20111115,89056,564,0.16256520279,0.206924358324,0.178215989452,0.177362547588,0.243724115613,0.396498540521
20111116,82514,727,0.226161377615,0.16256520279,0.206924358324,0.178215989452,0.177362547588,0.243724115613
20111117,91480,771,0.216341528076,0.226161377615,0.16256520279,0.206924358324,0.178215989452,0.177362547588
20111118,86527,700,0.207662493447,0.216341528076,0.226161377615,0.16256520279,0.206924358324,0.178215989452
20111119,66337,397,0.153619501086,0.207662493447,0.216341528076,0.226161377615,0.16256520279,0.206924358324
20111120,65801,339,0.132244882544,0.153619501086,0.207662493447,0.216341528076,0.226161377615,0.16256520279
20111121,67896,415,0.15689733914,0.132244882544,0.153619501086,0.207662493447,0.216341528076,0.226161377615
20111122,81753,481,0.151026462051,0.15689733914,0.132244882544,0.153619501086,0.207662493447,0.216341528076
20111123,110446,709,0.164781295998,0.151026462051,0.15689733914,0.132244882544,0.153619501086,0.207662493447
20111124,87171,433,0.127505094962,0.164781295998,0.151026462051,0.15689733914,0.132244882544,0.153619501086
20111125,80428,353,0.112662428106,0.127505094962,0.164781295998,0.151026462051,0.15689733914,0.132244882544
20111126,58458,182,0.0799169877234,0.112662428106,0.127505094962,0.164781295998,0.151026462051,0.15689733914
20111127,61693,186,0.0773906911901,0.0799169877234,0.112662428106,0.127505094962,0.164781295998,0.151026462051
20111128,89563,432,0.123813153558,0.0773906911901,0.0799169877234,0.112662428106,0.127505094962,0.164781295998
20111129,93946,626,0.17104394727,0.123813153558,0.0773906911901,0.0799169877234,0.112662428106,0.127505094962
20111130,90904,345,0.0974199208085,0.17104394727,0.123813153558,0.0773906911901,0.0799169877234,0.112662428106
20111201,85283,439,0.132133738234,0.0974199208085,0.17104394727,0.123813153558,0.0773906911901,0.0799169877234
20111202,83539,430,0.13212678091,0.132133738234,0.0974199208085,0.17104394727,0.123813153558,0.0773906911901
20111203,59612,186,0.0800923289202,0.13212678091,0.132133738234,0.0974199208085,0.17104394727,0.123813153558
20111204,52078,202,0.0995654688089,0.0800923289202,0.13212678091,0.132133738234,0.0974199208085,0.17104394727
20111205,56416,544,0.24751885074,0.0995654688089,0.0800923289202,0.13212678091,0.132133738234,0.0974199208085
20111206,75638,485,0.164593762332,0.24751885074,0.0995654688089,0.0800923289202,0.13212678091,0.132133738234
20111207,71671,587,0.21023562387,0.164593762332,0.24751885074,0.0995654688089,0.0800923289202,0.13212678091
20111208,67698,303,0.114889003027,0.21023562387,0.164593762332,0.24751885074,0.0995654688089,0.0800923289202
20111209,65123,225,0.0886869644116,0.114889003027,0.21023562387,0.164593762332,0.24751885074,0.0995654688089
20111210,54687,154,0.0722850177467,0.0886869644116,0.114889003027,0.21023562387,0.164593762332,0.24751885074
20111211,35942,140,0.0999856021952,0.0722850177467,0.0886869644116,0.114889003027,0.21023562387,0.164593762332
20111212,58970,403,0.175422618424,0.0999856021952,0.0722850177467,0.0886869644116,0.114889003027,0.21023562387
